locus_tag	ftype	length_bp	gene	EC_number	COG	product
CPMPOPCK_00986	CDS	564	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
CPMPOPCK_00987	CDS	168	rmf		COG3130	Ribosome modulation factor
CPMPOPCK_00988	CDS	627	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
CPMPOPCK_00989	CDS	1761	lon_2	3.4.21.53		Lon protease
CPMPOPCK_00990	CDS	453	matP		COG3120	Macrodomain Ter protein
CPMPOPCK_00991	CDS	1053	ompA_1		COG2885	Outer membrane protein A
CPMPOPCK_00992	CDS	510	sulA		COG5404	Cell division inhibitor SulA
CPMPOPCK_00993	CDS	630	sxy		COG3070	Protein Sxy
CPMPOPCK_00994	CDS	2154	yccS		COG1289	Inner membrane protein YccS
CPMPOPCK_00995	CDS	447	yccF		COG3304	Inner membrane protein YccF
CPMPOPCK_00996	CDS	2055	helD	3.6.4.12	COG0210	DNA helicase IV
CPMPOPCK_00997	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
CPMPOPCK_00998	CDS	663				hypothetical protein
CPMPOPCK_00999	CDS	414	yccU		COG1832	putative protein YccU
CPMPOPCK_01000	CDS	318	hspQ		COG3785	Heat shock protein HspQ
CPMPOPCK_01001	CDS	1176	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
CPMPOPCK_01002	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
CPMPOPCK_01003	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
CPMPOPCK_01004	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
CPMPOPCK_01005	tRNA	88				tRNA-Ser(tga)
CPMPOPCK_01006	CDS	1119	hyaA	1.12.99.6	COG1740	Hydrogenase-1 small chain
CPMPOPCK_01007	CDS	1794	hyaB	1.12.99.6	COG0374	Hydrogenase-1 large chain
CPMPOPCK_01008	CDS	708	hyaC		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
CPMPOPCK_01009	CDS	588	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
CPMPOPCK_01010	CDS	399	hyaE			Hydrogenase-1 operon protein HyaE
CPMPOPCK_01011	CDS	858				hypothetical protein
CPMPOPCK_01012	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
CPMPOPCK_01013	CDS	1137	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
CPMPOPCK_01014	CDS	93	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
CPMPOPCK_01015	CDS	1311	appA			Periplasmic AppA protein
CPMPOPCK_01016	CDS	213	cspG_1		COG1278	Cold shock-like protein CspG
CPMPOPCK_01017	CDS	174	gnsA_1			Protein GnsA
CPMPOPCK_01018	CDS	1074	yccM		COG0348	Putative electron transport protein YccM
CPMPOPCK_01019	CDS	2688	torS	2.7.13.3	COG0784	Sensor protein TorS
CPMPOPCK_01020	CDS	1029	torT		COG1879	Periplasmic protein TorT
CPMPOPCK_01021	CDS	693	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
CPMPOPCK_01022	CDS	1173	torC		COG3005	Cytochrome c-type protein TorC
CPMPOPCK_01023	CDS	2547	torA	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 1
CPMPOPCK_01024	CDS	600	torD		COG3381	Chaperone protein TorD
CPMPOPCK_01025	CDS	306	cbpM			Chaperone modulatory protein CbpM
CPMPOPCK_01026	CDS	921	cbpA		COG2214	Curved DNA-binding protein
CPMPOPCK_01027	CDS	957	agp	3.1.3.10		Glucose-1-phosphatase
CPMPOPCK_01028	CDS	255				hypothetical protein
CPMPOPCK_01029	CDS	228	yccJ			putative protein YccJ
CPMPOPCK_01030	CDS	597	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
CPMPOPCK_01031	CDS	174				hypothetical protein
CPMPOPCK_01032	CDS	1329	rutG		COG2233	Putative pyrimidine permease RutG
CPMPOPCK_01033	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
CPMPOPCK_01034	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
CPMPOPCK_01035	CDS	801	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
CPMPOPCK_01036	CDS	387	rutC	1.-.-.-	COG0251	Putative aminoacrylate peracid reductase RutC
CPMPOPCK_01037	CDS	696	rutB_1	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
CPMPOPCK_01038	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
CPMPOPCK_01039	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
CPMPOPCK_01040	CDS	3963	putA		COG0506	Bifunctional protein PutA
CPMPOPCK_01041	CDS	210				hypothetical protein
CPMPOPCK_01042	CDS	1509	putP		COG0591	Sodium/proline symporter
CPMPOPCK_01043	CDS	720	efeU		COG0672	Ferrous iron permease EfeU
CPMPOPCK_01044	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
CPMPOPCK_01045	CDS	1272	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
CPMPOPCK_01046	CDS	297				hypothetical protein
CPMPOPCK_01047	CDS	789	phoH		COG1702	Protein PhoH
CPMPOPCK_01048	CDS	414	pgaD			Biofilm PGA synthesis protein PgaD
CPMPOPCK_01049	CDS	1326	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
CPMPOPCK_01050	CDS	2019	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
CPMPOPCK_01051	CDS	2424	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
CPMPOPCK_01052	CDS	1368	dgcT	2.7.7.65		putative diguanylate cyclase DgcT
CPMPOPCK_01053	CDS	105				hypothetical protein
CPMPOPCK_01054	CDS	1203	intA_1		COG0582	Prophage integrase IntA
CPMPOPCK_01055	CDS	1818				hypothetical protein
CPMPOPCK_01056	CDS	1443				hypothetical protein
CPMPOPCK_01057	CDS	594				hypothetical protein
CPMPOPCK_01058	CDS	207	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CPMPOPCK_01059	CDS	1890				hypothetical protein
CPMPOPCK_01060	CDS	1164	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
CPMPOPCK_01061	CDS	267	kbaY_1	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit KbaY
CPMPOPCK_01062	CDS	624	kbaZ_1			D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
CPMPOPCK_01063	CDS	252				hypothetical protein
CPMPOPCK_01064	CDS	282	srlR_1		COG1349	Glucitol operon repressor
CPMPOPCK_01065	CDS	501	garD_1	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
CPMPOPCK_01066	CDS	198	garD_2	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
CPMPOPCK_01067	CDS	342	garD_3	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
CPMPOPCK_01068	CDS	426				hypothetical protein
CPMPOPCK_01069	CDS	1230	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
CPMPOPCK_01070	CDS	732	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CPMPOPCK_01071	CDS	465				hypothetical protein
CPMPOPCK_01072	CDS	1170	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
CPMPOPCK_01073	CDS	585				hypothetical protein
CPMPOPCK_01074	CDS	2319				hypothetical protein
CPMPOPCK_01075	CDS	606	lolA_2			Outer-membrane lipoprotein carrier protein
CPMPOPCK_01076	CDS	423		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
CPMPOPCK_01077	CDS	1677				hypothetical protein
CPMPOPCK_01078	CDS	354				hypothetical protein
CPMPOPCK_01079	CDS	1359				hypothetical protein
CPMPOPCK_01080	CDS	582				hypothetical protein
CPMPOPCK_01081	CDS	252	acpP_1		COG0236	Acyl carrier protein
CPMPOPCK_01082	CDS	258				hypothetical protein
CPMPOPCK_01083	CDS	840				hypothetical protein
CPMPOPCK_01084	CDS	723				hypothetical protein
CPMPOPCK_01085	CDS	1059	sfmM2	2.1.1.304		L-tyrosine C(3)-methyltransferase
CPMPOPCK_01086	CDS	390				hypothetical protein
CPMPOPCK_01087	CDS	2598	cdiA_3		COG3210	Toxin CdiA
CPMPOPCK_01088	CDS	1233	cdiA_4	3.1.-.-		tRNA nuclease CdiA
CPMPOPCK_01089	CDS	1614				hypothetical protein
CPMPOPCK_01090	CDS	459				hypothetical protein
CPMPOPCK_01091	CDS	378				hypothetical protein
CPMPOPCK_01092	CDS	192				hypothetical protein
CPMPOPCK_01093	CDS	156				hypothetical protein
CPMPOPCK_01094	CDS	396				hypothetical protein
CPMPOPCK_01095	CDS	525				hypothetical protein
CPMPOPCK_01096	CDS	690				hypothetical protein
CPMPOPCK_01097	CDS	564	dinG_2	3.1.-.-		3'-5' exonuclease DinG
CPMPOPCK_01098	CDS	240	cea			Colicin-E1
CPMPOPCK_01099	CDS	288				hypothetical protein
CPMPOPCK_01100	CDS	309				hypothetical protein
CPMPOPCK_01101	CDS	372				ISL3 family transposase ISEc38
CPMPOPCK_01102	CDS	237				hypothetical protein
CPMPOPCK_01103	CDS	1035	aroH_1	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
CPMPOPCK_01104	CDS	216				IS3 family transposase ISEc16
CPMPOPCK_01105	CDS	666				IS3 family transposase ISEc16
CPMPOPCK_01106	CDS	225				IS3 family transposase ISEc16
CPMPOPCK_01107	CDS	246				hypothetical protein
CPMPOPCK_01108	CDS	162				hypothetical protein
CPMPOPCK_01109	CDS	210	mchI			Microcin H47 immunity protein MchI
CPMPOPCK_01110	CDS	294				hypothetical protein
CPMPOPCK_01111	CDS	1551				hypothetical protein
CPMPOPCK_01112	CDS	453				hypothetical protein
CPMPOPCK_01113	CDS	1275	cvaA		COG0845	Colicin V secretion protein CvaA
CPMPOPCK_01114	CDS	2097	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
CPMPOPCK_01115	CDS	222				hypothetical protein
CPMPOPCK_01116	CDS	687				hypothetical protein
CPMPOPCK_01117	CDS	459				hypothetical protein
CPMPOPCK_01118	CDS	192				hypothetical protein
CPMPOPCK_01119	CDS	513				hypothetical protein
CPMPOPCK_01120	CDS	570				hypothetical protein
CPMPOPCK_01121	CDS	222				P fimbrial regulatory protein KS71A
CPMPOPCK_01122	CDS	330	papB_2			Major pilu subunit operon regulatory protein PapB
CPMPOPCK_01123	CDS	93				hypothetical protein
CPMPOPCK_01124	CDS	543	sfaA			S-fimbrial protein subunit SfaA
CPMPOPCK_01125	CDS	447	lpfA_1			putative major fimbrial subunit LpfA
CPMPOPCK_01126	CDS	696	focC_1			Chaperone protein FocC
CPMPOPCK_01127	CDS	2631	fimD_1		COG3188	Outer membrane usher protein FimD
CPMPOPCK_01128	CDS	528	sfaG			S-fimbrial protein subunit SfaG
CPMPOPCK_01129	CDS	504	sfaS			S-fimbrial adhesin protein SfaS
CPMPOPCK_01130	CDS	1011	sfaH			S-fimbrial protein subunit SfaH
CPMPOPCK_01131	CDS	741	ydiV_1		COG2200	Anti-FlhC(2)FlhD(4) factor YdiV
CPMPOPCK_01132	CDS	501	mprA_2		COG1846	Transcriptional repressor MprA
CPMPOPCK_01133	CDS	1026				IS630 family transposase ISEc40
CPMPOPCK_01134	CDS	2178	fepA_2		COG4771	Ferrienterobactin receptor
CPMPOPCK_01135	CDS	957				hypothetical protein
CPMPOPCK_01136	CDS	1230	fes_2		COG2382	Enterochelin esterase
CPMPOPCK_01137	CDS	3660		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
CPMPOPCK_01138	CDS	1116	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
CPMPOPCK_01139	CDS	459				IS200/IS605 family transposase IS200C
CPMPOPCK_01140	CDS	318			COG3385	IS4 family transposase IS4
CPMPOPCK_01141	CDS	285				hypothetical protein
CPMPOPCK_01142	tRNA	77				tRNA-Arg(tct)
CPMPOPCK_01143	CDS	117				hypothetical protein
CPMPOPCK_01144	CDS	345			COG3385	IS4 family transposase ISEc13
CPMPOPCK_01145	CDS	366				hypothetical protein
CPMPOPCK_01146	CDS	888				IS3 family transposase IS629
CPMPOPCK_01147	CDS	327				IS3 family transposase IS3411
CPMPOPCK_01148	CDS	441			COG3385	IS4 family transposase ISEc13
CPMPOPCK_01149	CDS	1971	hemR_1		COG1629	Hemin receptor
CPMPOPCK_01150	CDS	792			COG5266	putative protein
CPMPOPCK_01151	CDS	1263	yciC		COG0523	Putative metal chaperone YciC
CPMPOPCK_01152	CDS	183				IS66 family transposase IS682
CPMPOPCK_01153	CDS	1137	esiB_1			Secretory immunoglobulin A-binding protein EsiB
CPMPOPCK_01154	CDS	543				hypothetical protein
CPMPOPCK_01155	CDS	234				hypothetical protein
CPMPOPCK_01156	CDS	297				hypothetical protein
CPMPOPCK_01157	CDS	873	era_1			GTPase Era
CPMPOPCK_01158	CDS	3120	flu_1		COG3468	Antigen 43
CPMPOPCK_01159	CDS	2517				hypothetical protein
CPMPOPCK_01160	CDS	456				hypothetical protein
CPMPOPCK_01161	CDS	822				hypothetical protein
CPMPOPCK_01162	CDS	147				hypothetical protein
CPMPOPCK_01163	CDS	474	klcA_2			Antirestriction protein KlcA
CPMPOPCK_01164	CDS	477				hypothetical protein
CPMPOPCK_01165	CDS	1500				hypothetical protein
CPMPOPCK_01166	CDS	756				IS21 family transposase ISEc10
CPMPOPCK_01167	CDS	222				hypothetical protein
CPMPOPCK_01168	CDS	645				hypothetical protein
CPMPOPCK_01169	CDS	192	cbeA_1			Cytoskeleton bundling-enhancing antitoxin CbeA
CPMPOPCK_01170	CDS	168	cbeA_2			Cytoskeleton bundling-enhancing antitoxin CbeA
CPMPOPCK_01171	CDS	381	cbtA_2			Cytoskeleton-binding toxin CbtA
CPMPOPCK_01172	CDS	489				hypothetical protein
CPMPOPCK_01173	CDS	198				hypothetical protein
CPMPOPCK_01174	CDS	459				IS200/IS605 family transposase IS200C
CPMPOPCK_01175	CDS	828				hypothetical protein
CPMPOPCK_01176	tRNA	88				tRNA-Ser(gga)
CPMPOPCK_01177	CDS	939	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
CPMPOPCK_01178	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
CPMPOPCK_01179	CDS	555	ycdY		COG3381	Chaperone protein YcdY
CPMPOPCK_01180	CDS	522	ycdZ			Inner membrane protein YcdZ
CPMPOPCK_01181	CDS	834	csgG		COG1462	Curli production assembly/transport component CsgG
CPMPOPCK_01182	CDS	417	csgF			Curli production assembly/transport component CsgF
CPMPOPCK_01183	CDS	390	csgE			Curli production assembly/transport component CsgE
CPMPOPCK_01184	CDS	651	csgD		COG2771	CsgBAC operon transcriptional regulatory protein
CPMPOPCK_01185	CDS	456	csgB			Minor curlin subunit
CPMPOPCK_01186	CDS	459	csgA			Major curlin subunit
CPMPOPCK_01187	CDS	333	csgC			Curli assembly protein CsgC
CPMPOPCK_01188	CDS	312	ymdA			putative protein YmdA
CPMPOPCK_01189	CDS	534	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
CPMPOPCK_01190	CDS	1482	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
CPMPOPCK_01191	CDS	1158	mdoC	2.1.-.-		Glucans biosynthesis protein C
CPMPOPCK_01192	CDS	1503	mdoG		COG3131	Glucans biosynthesis protein G
CPMPOPCK_01193	CDS	2514	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
CPMPOPCK_01194	CDS	228				hypothetical protein
CPMPOPCK_01195	CDS	375				hypothetical protein
CPMPOPCK_01196	CDS	1227	sbnD			Staphyloferrin B transporter
CPMPOPCK_01197	CDS	921	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
CPMPOPCK_01198	CDS	1053				hypothetical protein
CPMPOPCK_01199	CDS	576	yceI		COG2353	Protein YceI
CPMPOPCK_01200	CDS	567	yceJ		COG3038	Cytochrome b561 
CPMPOPCK_01201	CDS	111	yceO			putative protein YceO
CPMPOPCK_01202	CDS	1119	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
CPMPOPCK_01203	CDS	255	bssS			Biofilm regulator BssS
CPMPOPCK_01204	CDS	246	dinI_1			DNA damage-inducible protein I
CPMPOPCK_01205	CDS	1047	pyrC	3.5.2.3	COG0418	Dihydroorotase
CPMPOPCK_01206	CDS	561	yceB			putative lipoprotein YceB
CPMPOPCK_01207	CDS	648	grxB		COG2999	Glutaredoxin 2
CPMPOPCK_01208	CDS	1209	mdtH			Multidrug resistance protein MdtH
CPMPOPCK_01209	CDS	585	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
CPMPOPCK_01210	CDS	648				hypothetical protein
CPMPOPCK_01211	CDS	366	yceM_1	1.-.-.-	COG0673	Putative oxidoreductase YceM
CPMPOPCK_01212	CDS	444	yceM_2	1.-.-.-	COG0673	Putative oxidoreductase YceM
CPMPOPCK_01213	CDS	1536	murJ		COG0728	Lipid II flippase MurJ
CPMPOPCK_01214	CDS	417	flgN		COG3418	Flagella synthesis protein FlgN
CPMPOPCK_01215	CDS	294	flgM		COG2747	Negative regulator of flagellin synthesis
CPMPOPCK_01216	CDS	660	flgA		COG1261	Flagella basal body P-ring formation protein FlgA
CPMPOPCK_01217	CDS	417	flgB		COG1815	Flagellar basal body rod protein FlgB
CPMPOPCK_01218	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
CPMPOPCK_01219	CDS	696	flgD		COG1843	Basal-body rod modification protein FlgD
CPMPOPCK_01220	CDS	1206	flgE		COG1749	Flagellar hook protein FlgE
CPMPOPCK_01221	CDS	756	flgF		COG4787	Flagellar basal-body rod protein FlgF
CPMPOPCK_01222	CDS	783	flgG		COG4786	Flagellar basal-body rod protein FlgG
CPMPOPCK_01223	CDS	699	flgH			Flagellar L-ring protein
CPMPOPCK_01224	CDS	1098	flgI			Flagellar P-ring protein
CPMPOPCK_01225	CDS	942	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
CPMPOPCK_01226	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
CPMPOPCK_01227	CDS	954	flgL		COG1344	Flagellar hook-associated protein 3
CPMPOPCK_01228	CDS	3186	rne	3.1.26.12	COG1530	Ribonuclease E
CPMPOPCK_01229	CDS	960	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
CPMPOPCK_01230	CDS	585	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
CPMPOPCK_01231	CDS	522	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
CPMPOPCK_01232	CDS	174	rpmF		COG0333	50S ribosomal protein L32
CPMPOPCK_01233	CDS	1041	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
CPMPOPCK_01234	CDS	954	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
CPMPOPCK_01235	CDS	930	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
CPMPOPCK_01236	CDS	738	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CPMPOPCK_01237	CDS	237	acpP_2			Acyl carrier protein
CPMPOPCK_01238	CDS	1242	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
CPMPOPCK_01239	CDS	783	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
CPMPOPCK_01240	CDS	963	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
CPMPOPCK_01241	CDS	642	tmk_1	2.7.4.9	COG0125	Thymidylate kinase
CPMPOPCK_01242	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
CPMPOPCK_01243	CDS	798	ycfH_1	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
CPMPOPCK_01244	CDS	1434	ptsG_1		COG1263	PTS system glucose-specific EIICB component
CPMPOPCK_01245	CDS	2190	fhuE		COG4773	FhuE receptor
CPMPOPCK_01246	CDS	360	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
CPMPOPCK_01247	CDS	354				hypothetical protein
CPMPOPCK_01248	CDS	642	lpoB		COG3417	Penicillin-binding protein activator LpoB
CPMPOPCK_01249	CDS	825	thiK	2.7.1.89	COG0510	Thiamine kinase
CPMPOPCK_01250	CDS	1026	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
CPMPOPCK_01251	CDS	543				hypothetical protein
CPMPOPCK_01252	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
CPMPOPCK_01253	CDS	540				hypothetical protein
CPMPOPCK_01254	CDS	459				IS200/IS605 family transposase IS200C
CPMPOPCK_01255	CDS	633	comR			HTH-type transcriptional repressor ComR
CPMPOPCK_01256	CDS	258	bhsA_2			Multiple stress resistance protein BhsA
CPMPOPCK_01257	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
CPMPOPCK_01258	CDS	684	mfd_1	3.6.4.-	COG1197	Transcription-repair-coupling factor
CPMPOPCK_01259	CDS	2841	mfd_2	3.6.4.-	COG1197	Transcription-repair-coupling factor
CPMPOPCK_01260	CDS	1074	ycfT		COG4763	Inner membrane protein YcfT
CPMPOPCK_01261	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
CPMPOPCK_01262	CDS	702	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
CPMPOPCK_01263	CDS	1239	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
CPMPOPCK_01264	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
CPMPOPCK_01265	CDS	822	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
CPMPOPCK_01266	CDS	789	ycfZ			Inner membrane protein YcfZ
CPMPOPCK_01267	CDS	462	ymfA			Inner membrane protein YmfA
CPMPOPCK_01268	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
CPMPOPCK_01269	CDS	795	ydcV_2			Inner membrane ABC transporter permease protein YdcV
CPMPOPCK_01270	CDS	1119				hypothetical protein
CPMPOPCK_01271	CDS	270				hypothetical protein
CPMPOPCK_01272	CDS	2442				hypothetical protein
CPMPOPCK_01273	CDS	192				hypothetical protein
CPMPOPCK_01274	CDS	189				hypothetical protein
CPMPOPCK_01275	CDS	204				hypothetical protein
CPMPOPCK_01276	CDS	219				hypothetical protein
CPMPOPCK_01277	CDS	129	ydfB			putative protein YdfB
CPMPOPCK_01278	CDS	237				hypothetical protein
CPMPOPCK_01279	CDS	420				hypothetical protein
CPMPOPCK_01280	CDS	282				hypothetical protein
CPMPOPCK_01281	CDS	426				hypothetical protein
CPMPOPCK_01282	CDS	1065				hypothetical protein
CPMPOPCK_01283	CDS	423				hypothetical protein
CPMPOPCK_01284	CDS	357				hypothetical protein
CPMPOPCK_01285	CDS	183				hypothetical protein
CPMPOPCK_01286	CDS	177				hypothetical protein
CPMPOPCK_01287	CDS	180				hypothetical protein
CPMPOPCK_01288	CDS	156	hokC_2			Toxic protein HokC
CPMPOPCK_01289	CDS	1050				hypothetical protein
CPMPOPCK_01290	CDS	357	rusA_1	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
CPMPOPCK_01291	CDS	822				hypothetical protein
CPMPOPCK_01292	CDS	459				IS200/IS605 family transposase IS200C
CPMPOPCK_01293	tRNA	76				tRNA-Met(cat)
CPMPOPCK_01294	tRNA	77				tRNA-Arg(tcg)
CPMPOPCK_01295	tRNA	77				tRNA-Arg(tct)
CPMPOPCK_01296	CDS	336	iraM			Anti-adapter protein IraM
CPMPOPCK_01297	CDS	189				hypothetical protein
CPMPOPCK_01298	CDS	216				hypothetical protein
CPMPOPCK_01299	CDS	345				hypothetical protein
CPMPOPCK_01300	CDS	273				hypothetical protein
CPMPOPCK_01301	CDS	534	rrrD_1	3.2.1.17	COG3772	Lysozyme RrrD
CPMPOPCK_01302	CDS	468				hypothetical protein
CPMPOPCK_01303	CDS	153				hypothetical protein
CPMPOPCK_01304	CDS	525				hypothetical protein
CPMPOPCK_01305	CDS	411	ydfO_1		COG5562	putative protein YdfO
CPMPOPCK_01306	CDS	510				hypothetical protein
CPMPOPCK_01307	CDS	1929				hypothetical protein
CPMPOPCK_01308	CDS	207				hypothetical protein
CPMPOPCK_01309	CDS	1593				hypothetical protein
CPMPOPCK_01310	CDS	1506				hypothetical protein
CPMPOPCK_01311	CDS	348				hypothetical protein
CPMPOPCK_01312	CDS	1029				hypothetical protein
CPMPOPCK_01313	CDS	384				hypothetical protein
CPMPOPCK_01314	CDS	354				hypothetical protein
CPMPOPCK_01315	CDS	534				hypothetical protein
CPMPOPCK_01316	CDS	396				hypothetical protein
CPMPOPCK_01317	CDS	747				hypothetical protein
CPMPOPCK_01318	CDS	432				hypothetical protein
CPMPOPCK_01319	CDS	414				hypothetical protein
CPMPOPCK_01320	CDS	2562				hypothetical protein
CPMPOPCK_01321	CDS	330				hypothetical protein
CPMPOPCK_01322	CDS	699				hypothetical protein
CPMPOPCK_01323	CDS	744				hypothetical protein
CPMPOPCK_01324	CDS	582				hypothetical protein
CPMPOPCK_01325	CDS	3693				hypothetical protein
CPMPOPCK_01326	CDS	600	ompX_2		COG3637	Outer membrane protein X
CPMPOPCK_01327	CDS	2064				hypothetical protein
CPMPOPCK_01328	CDS	279				hypothetical protein
CPMPOPCK_01329	CDS	294				hypothetical protein
CPMPOPCK_01330	CDS	657				hypothetical protein
CPMPOPCK_01331	CDS	267				hypothetical protein
CPMPOPCK_01332	CDS	864	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
CPMPOPCK_01333	CDS	1137	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CPMPOPCK_01334	CDS	1227	pepT	3.4.11.4	COG2195	Peptidase T
CPMPOPCK_01335	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
CPMPOPCK_01336	CDS	1230	intS_2		COG0582	Prophage integrase IntS
CPMPOPCK_01337	CDS	1287				hypothetical protein
CPMPOPCK_01338	CDS	231				hypothetical protein
CPMPOPCK_01339	CDS	222				hypothetical protein
CPMPOPCK_01340	CDS	270				hypothetical protein
CPMPOPCK_01341	CDS	234				hypothetical protein
CPMPOPCK_01342	CDS	300				hypothetical protein
CPMPOPCK_01343	CDS	1755				hypothetical protein
CPMPOPCK_01344	CDS	258				hypothetical protein
CPMPOPCK_01345	CDS	411				Single-stranded DNA-binding protein
CPMPOPCK_01346	CDS	249				hypothetical protein
CPMPOPCK_01347	CDS	207				hypothetical protein
CPMPOPCK_01348	CDS	1056				hypothetical protein
CPMPOPCK_01349	CDS	336				hypothetical protein
CPMPOPCK_01350	CDS	414				hypothetical protein
CPMPOPCK_01351	CDS	435				hypothetical protein
CPMPOPCK_01352	CDS	282				hypothetical protein
CPMPOPCK_01353	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
CPMPOPCK_01354	CDS	672	phoP_1			Transcriptional regulatory protein PhoP
CPMPOPCK_01355	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
