locus_tag	ftype	length_bp	gene	EC_number	COG	product
IPNEBOMO_00908	CDS	630	yjdF		COG3647	Inner membrane protein YjdF
IPNEBOMO_00909	CDS	1647	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
IPNEBOMO_00910	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
IPNEBOMO_00911	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
IPNEBOMO_00912	CDS	1632	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
IPNEBOMO_00913	CDS	231				hypothetical protein
IPNEBOMO_00914	CDS	273	yjdJ		COG2388	putative protein YjdJ
IPNEBOMO_00915	CDS	297	ghoS	3.1.-.-		Endoribonuclease antitoxin GhoS
IPNEBOMO_00916	CDS	174	ghoT			Toxin GhoT
IPNEBOMO_00917	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
IPNEBOMO_00918	CDS	1458	dtpC		COG3104	Dipeptide and tripeptide permease C
IPNEBOMO_00919	CDS	2148	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
IPNEBOMO_00920	CDS	1335	cadB		COG0531	putative cadaverine/lysine antiporter
IPNEBOMO_00921	CDS	1539	cadC		COG3710	Transcriptional activator CadC
IPNEBOMO_00922	tRNA	76				tRNA-Phe(gaa)
IPNEBOMO_00923	CDS	576				hypothetical protein
IPNEBOMO_00924	CDS	1698	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
IPNEBOMO_00925	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
IPNEBOMO_00926	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
IPNEBOMO_00927	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
IPNEBOMO_00928	CDS	477				hypothetical protein
IPNEBOMO_00929	CDS	1257	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
IPNEBOMO_00930	CDS	294	groS		COG0234	10 kDa chaperonin
IPNEBOMO_00931	CDS	1647	groL			60 kDa chaperonin
IPNEBOMO_00932	CDS	354				hypothetical protein
IPNEBOMO_00933	CDS	870				hypothetical protein
IPNEBOMO_00934	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
IPNEBOMO_00935	CDS	567	efp		COG0231	Elongation factor P
IPNEBOMO_00936	CDS	126				hypothetical protein
IPNEBOMO_00937	CDS	147				hypothetical protein
IPNEBOMO_00938	CDS	318	gdx		COG2076	Guanidinium exporter
IPNEBOMO_00939	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
IPNEBOMO_00940	CDS	1134	ampC	3.5.2.6	COG1680	Beta-lactamase
IPNEBOMO_00941	CDS	360	frdD		COG3080	Fumarate reductase subunit D
IPNEBOMO_00942	CDS	396	frdC		COG3029	Fumarate reductase subunit C
IPNEBOMO_00943	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
IPNEBOMO_00944	CDS	1809	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
IPNEBOMO_00945	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
IPNEBOMO_00946	CDS	1458	yjeM			Inner membrane transporter YjeM
IPNEBOMO_00947	CDS	303	yjeO			Inner membrane protein YjeO
IPNEBOMO_00948	CDS	3324	mscM		COG3264	Miniconductance mechanosensitive channel MscM
IPNEBOMO_00949	CDS	969	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
IPNEBOMO_00950	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
IPNEBOMO_00951	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
IPNEBOMO_00952	tRNA	76				tRNA-Gly(gcc)
IPNEBOMO_00953	tRNA	76				tRNA-Gly(gcc)
IPNEBOMO_00954	tRNA	76				tRNA-Gly(gcc)
IPNEBOMO_00955	CDS	1140	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
IPNEBOMO_00956	CDS	1533	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
IPNEBOMO_00957	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
IPNEBOMO_00958	CDS	1338	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
IPNEBOMO_00959	CDS	1848	mutL		COG0323	DNA mismatch repair protein MutL
IPNEBOMO_00960	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
IPNEBOMO_00961	CDS	309	hfq		COG1923	RNA-binding protein Hfq
IPNEBOMO_00962	CDS	1281	hflX		COG2262	GTPase HflX
IPNEBOMO_00963	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
IPNEBOMO_00964	CDS	1005	hflC_1		COG0330	Modulator of FtsH protease HflC
IPNEBOMO_00965	CDS	198				hypothetical protein
IPNEBOMO_00966	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
IPNEBOMO_00967	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
IPNEBOMO_00968	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
IPNEBOMO_00969	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
IPNEBOMO_00970	CDS	402				hypothetical protein
IPNEBOMO_00971	CDS	699				hypothetical protein
IPNEBOMO_00972	CDS	660				hypothetical protein
IPNEBOMO_00973	CDS	399				hypothetical protein
IPNEBOMO_00974	CDS	639				hypothetical protein
IPNEBOMO_00975	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
IPNEBOMO_00976	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
IPNEBOMO_00977	CDS	276				hypothetical protein
IPNEBOMO_00978	CDS	330	bsmA			Lipoprotein BsmA
IPNEBOMO_00979	CDS	750				hypothetical protein
IPNEBOMO_00980	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
IPNEBOMO_00981	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
IPNEBOMO_00982	CDS	1398	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
IPNEBOMO_00983	CDS	306	ulaB	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
IPNEBOMO_00984	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
IPNEBOMO_00985	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
IPNEBOMO_00986	CDS	855	ulaE_3	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
IPNEBOMO_00987	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
IPNEBOMO_00988	CDS	276				hypothetical protein
IPNEBOMO_00989	CDS	396	rpsF		COG0360	30S ribosomal protein S6
IPNEBOMO_00990	CDS	315	priB		COG2965	Primosomal replication protein N
IPNEBOMO_00991	CDS	228	rpsR		COG0238	30S ribosomal protein S18
IPNEBOMO_00992	CDS	450	rplI		COG0359	50S ribosomal protein L9
IPNEBOMO_00993	CDS	795				hypothetical protein
IPNEBOMO_00994	CDS	261				hypothetical protein
IPNEBOMO_00995	CDS	288				hypothetical protein
IPNEBOMO_00996	CDS	1149				IS200/IS605 family transposase IS609
IPNEBOMO_00997	CDS	639				hypothetical protein
IPNEBOMO_00998	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
IPNEBOMO_00999	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
IPNEBOMO_01000	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
IPNEBOMO_01001	CDS	966	ytfF			Inner membrane protein YtfF
IPNEBOMO_01002	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
IPNEBOMO_01003	CDS	381				hypothetical protein
IPNEBOMO_01004	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
IPNEBOMO_01005	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
IPNEBOMO_01006	CDS	912				hypothetical protein
IPNEBOMO_01007	CDS	555	ytfJ_1		COG3054	putative protein YtfJ
IPNEBOMO_01008	CDS	207				hypothetical protein
IPNEBOMO_01009	CDS	1344				hypothetical protein
IPNEBOMO_01010	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
IPNEBOMO_01011	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
IPNEBOMO_01012	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
IPNEBOMO_01013	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
IPNEBOMO_01014	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
IPNEBOMO_01015	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
IPNEBOMO_01016	CDS	1503	fruK_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
IPNEBOMO_01017	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
IPNEBOMO_01018	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
IPNEBOMO_01019	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
IPNEBOMO_01020	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
IPNEBOMO_01021	CDS	552				hypothetical protein
IPNEBOMO_01022	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
IPNEBOMO_01023	CDS	387	cybC		COG3783	Soluble cytochrome b562
IPNEBOMO_01024	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
IPNEBOMO_01025	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
IPNEBOMO_01026	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
IPNEBOMO_01027	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
IPNEBOMO_01028	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
IPNEBOMO_01029	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
IPNEBOMO_01030	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
IPNEBOMO_01031	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
IPNEBOMO_01032	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
IPNEBOMO_01033	CDS	396	yjgH		COG0251	RutC family protein YjgH
IPNEBOMO_01034	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
IPNEBOMO_01035	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
IPNEBOMO_01036	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
IPNEBOMO_01037	CDS	1344	yjgL_1			putative protein YjgL
IPNEBOMO_01038	CDS	231	yjgL_2			putative protein YjgL
IPNEBOMO_01039	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
IPNEBOMO_01040	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
IPNEBOMO_01041	CDS	504				hypothetical protein
IPNEBOMO_01042	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
IPNEBOMO_01043	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
IPNEBOMO_01044	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
IPNEBOMO_01045	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
IPNEBOMO_01046	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
IPNEBOMO_01047	CDS	1083	lptG_1		COG0795	Lipopolysaccharide export system permease protein LptG
IPNEBOMO_01048	CDS	1503				hypothetical protein
IPNEBOMO_01049	CDS	999	gntR_2			HTH-type transcriptional regulator GntR
IPNEBOMO_01050	CDS	1320	idnT		COG2610	Gnt-II system L-idonate transporter
IPNEBOMO_01051	CDS	765	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
IPNEBOMO_01052	CDS	1032	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
IPNEBOMO_01053	CDS	564	gntK_2	2.7.1.12	COG3265	Thermoresistant gluconokinase
IPNEBOMO_01054	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
IPNEBOMO_01055	tRNA	85				tRNA-Leu(caa)
IPNEBOMO_01056	CDS	1266	intA		COG0582	Prophage integrase IntA
IPNEBOMO_01057	CDS	1500	opgE_1	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
IPNEBOMO_01058	CDS	741	pagN		COG3637	Outer membrane protein PagN
IPNEBOMO_01059	CDS	1650				hypothetical protein
IPNEBOMO_01060	CDS	1326				hypothetical protein
IPNEBOMO_01061	CDS	5055				hypothetical protein
IPNEBOMO_01062	CDS	519				hypothetical protein
IPNEBOMO_01063	CDS	306				hypothetical protein
IPNEBOMO_01064	CDS	357				hypothetical protein
IPNEBOMO_01065	CDS	2001				hypothetical protein
IPNEBOMO_01066	CDS	1635				hypothetical protein
IPNEBOMO_01067	CDS	1086				hypothetical protein
IPNEBOMO_01068	CDS	174				hypothetical protein
IPNEBOMO_01069	CDS	345	proQ_1			RNA chaperone ProQ
IPNEBOMO_01070	CDS	549				hypothetical protein
IPNEBOMO_01071	CDS	159				hypothetical protein
IPNEBOMO_01072	CDS	237				hypothetical protein
IPNEBOMO_01073	CDS	576				hypothetical protein
IPNEBOMO_01074	CDS	567				hypothetical protein
IPNEBOMO_01075	CDS	156				hypothetical protein
IPNEBOMO_01076	CDS	441				hypothetical protein
IPNEBOMO_01077	CDS	180				hypothetical protein
IPNEBOMO_01078	CDS	354				hypothetical protein
IPNEBOMO_01079	CDS	240				hypothetical protein
IPNEBOMO_01080	CDS	264				hypothetical protein
IPNEBOMO_01081	CDS	879				hypothetical protein
IPNEBOMO_01082	CDS	732				hypothetical protein
IPNEBOMO_01083	CDS	1131				hypothetical protein
IPNEBOMO_01084	CDS	885	der_1			GTPase Der
IPNEBOMO_01085	CDS	177				hypothetical protein
IPNEBOMO_01086	CDS	681				hypothetical protein
IPNEBOMO_01087	CDS	678				hypothetical protein
IPNEBOMO_01088	CDS	747				IS21 family transposase ISEc12
IPNEBOMO_01089	CDS	1542				IS21 family transposase ISPpu7
IPNEBOMO_01090	CDS	819				hypothetical protein
IPNEBOMO_01091	CDS	486	klcA			Antirestriction protein KlcA
IPNEBOMO_01092	CDS	477				hypothetical protein
IPNEBOMO_01093	CDS	222				hypothetical protein
IPNEBOMO_01094	CDS	369	cbeA_1			Cytoskeleton bundling-enhancing antitoxin CbeA
IPNEBOMO_01095	CDS	378	cbtA_1			Cytoskeleton-binding toxin CbtA
IPNEBOMO_01096	CDS	489				hypothetical protein
IPNEBOMO_01097	CDS	198				hypothetical protein
IPNEBOMO_01098	CDS	147				hypothetical protein
IPNEBOMO_01099	CDS	219				hypothetical protein
IPNEBOMO_01100	CDS	1392				hypothetical protein
IPNEBOMO_01101	CDS	465				hypothetical protein
IPNEBOMO_01102	CDS	873				hypothetical protein
IPNEBOMO_01103	CDS	651				hypothetical protein
IPNEBOMO_01104	CDS	228	nanM_1	5.1.3.24	COG3055	N-acetylneuraminate epimerase
IPNEBOMO_01105	CDS	1104				hypothetical protein
IPNEBOMO_01106	CDS	708				hypothetical protein
IPNEBOMO_01107	CDS	1653				hypothetical protein
IPNEBOMO_01108	CDS	3360				hypothetical protein
IPNEBOMO_01109	CDS	6315	rhlE_2	3.6.4.13		ATP-dependent RNA helicase RhlE
IPNEBOMO_01110	CDS	2859	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
IPNEBOMO_01111	CDS	4926				hypothetical protein
IPNEBOMO_01112	CDS	6342	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
IPNEBOMO_01113	CDS	2115	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
IPNEBOMO_01114	CDS	651				hypothetical protein
IPNEBOMO_01115	CDS	240				hypothetical protein
IPNEBOMO_01116	CDS	981	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
IPNEBOMO_01117	CDS	1107	nanM_2	5.1.3.24	COG3055	N-acetylneuraminate epimerase
IPNEBOMO_01118	CDS	717	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
IPNEBOMO_01119	CDS	396				hypothetical protein
IPNEBOMO_01120	CDS	603				ISKra4 family transposase ISCep1
IPNEBOMO_01121	CDS	597				ISKra4 family transposase ISCep1
IPNEBOMO_01122	CDS	555	fimA			Type-1 fimbrial protein, A chain
IPNEBOMO_01123	CDS	498	lpfA			putative major fimbrial subunit LpfA
IPNEBOMO_01124	CDS	726	fimC			Chaperone protein FimC
IPNEBOMO_01125	CDS	1491	fimD_1		COG3188	Outer membrane usher protein FimD
IPNEBOMO_01126	CDS	1149	fimD_2		COG3188	Outer membrane usher protein FimD
IPNEBOMO_01127	CDS	531	fimF_1			Protein FimF
IPNEBOMO_01128	CDS	504	fimG_1			Protein FimG
IPNEBOMO_01129	CDS	903	fimH_1			Type 1 fimbrin D-mannose specific adhesin
IPNEBOMO_01130	CDS	1344	gntP		COG2610	High-affinity gluconate transporter
IPNEBOMO_01131	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
IPNEBOMO_01132	CDS	1461	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
IPNEBOMO_01133	CDS	195				hypothetical protein
IPNEBOMO_01134	CDS	726	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
IPNEBOMO_01135	CDS	831				hypothetical protein
IPNEBOMO_01136	CDS	393	iraD			Anti-adapter protein IraD
IPNEBOMO_01137	CDS	912	yjiE			HTH-type transcriptional regulator YjiE
IPNEBOMO_01138	CDS	1173	iadA	3.4.19.-		Isoaspartyl dipeptidase
IPNEBOMO_01139	CDS	462	yjiG		COG0700	Inner membrane protein YjiG
IPNEBOMO_01140	CDS	684				hypothetical protein
IPNEBOMO_01141	CDS	555	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
IPNEBOMO_01142	CDS	1179				hypothetical protein
IPNEBOMO_01143	CDS	972	yjiK		COG3204	putative protein YjiK
IPNEBOMO_01144	CDS	258				hypothetical protein
IPNEBOMO_01145	CDS	768	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
IPNEBOMO_01146	CDS	1152	fldC	4.2.1.-		(R)-phenyllactyl-CoA dehydratase beta subunit
IPNEBOMO_01147	CDS	1281				hypothetical protein
IPNEBOMO_01148	CDS	1233	mdtM			Multidrug resistance protein MdtM
IPNEBOMO_01149	CDS	210			COG1662	IS1 family transposase IS1X2
IPNEBOMO_01150	CDS	288				hypothetical protein
IPNEBOMO_01151	CDS	303				hypothetical protein
IPNEBOMO_01152	CDS	957	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
IPNEBOMO_01153	CDS	204				hypothetical protein
IPNEBOMO_01154	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
IPNEBOMO_01155	CDS	1665	tsr		COG0840	Methyl-accepting chemotaxis protein I
IPNEBOMO_01156	CDS	1362	lgoT_2			putative L-galactonate transporter
IPNEBOMO_01157	CDS	915	lgoR		COG1802	putative HTH-type transcriptional regulator LgoR
IPNEBOMO_01158	CDS	1023	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
IPNEBOMO_01159	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
IPNEBOMO_01160	CDS	495				hypothetical protein
IPNEBOMO_01161	CDS	738	dnaC		COG1484	DNA replication protein DnaC
IPNEBOMO_01162	CDS	540	dnaT			Primosomal protein 1
IPNEBOMO_01163	CDS	474				hypothetical protein
IPNEBOMO_01164	CDS	771	yjjP		COG2966	Inner membrane protein YjjP
IPNEBOMO_01165	CDS	726	yjjQ			Putative transcription factor YjjQ
IPNEBOMO_01166	CDS	678	bglJ		COG2197	Transcriptional activator protein BglJ
IPNEBOMO_01167	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
IPNEBOMO_01168	CDS	237				hypothetical protein
IPNEBOMO_01169	tRNA	87				tRNA-Leu(cag)
IPNEBOMO_01170	tRNA	87				tRNA-Leu(cag)
IPNEBOMO_01171	tRNA	87				tRNA-Leu(cag)
IPNEBOMO_01172	CDS	1032	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
IPNEBOMO_01173	CDS	414	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
IPNEBOMO_01174	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
IPNEBOMO_01175	CDS	678	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
IPNEBOMO_01176	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
IPNEBOMO_01177	CDS	606	osmY_1		COG2823	Osmotically-inducible protein Y
IPNEBOMO_01178	CDS	162				hypothetical protein
IPNEBOMO_01179	CDS	1074				hypothetical protein
IPNEBOMO_01180	CDS	780	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
IPNEBOMO_01181	CDS	864	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
IPNEBOMO_01182	CDS	1551	yjjI			putative protein YjjI
IPNEBOMO_01183	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
IPNEBOMO_01184	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
IPNEBOMO_01185	CDS	1224	deoB_2	5.4.2.7	COG1015	Phosphopentomutase
IPNEBOMO_01186	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
IPNEBOMO_01187	CDS	264				hypothetical protein
IPNEBOMO_01188	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
IPNEBOMO_01189	CDS	645	ytjB		COG3726	putative inner membrane protein Smp
IPNEBOMO_01190	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
IPNEBOMO_01191	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
IPNEBOMO_01192	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
IPNEBOMO_01193	CDS	213				hypothetical protein
IPNEBOMO_01194	CDS	417				hypothetical protein
IPNEBOMO_01195	CDS	798	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IPNEBOMO_01196	CDS	1011	pld1	1.1.1.107		Pyridoxal 4-dehydrogenase
IPNEBOMO_01197	CDS	888	hcaR_1			Hca operon transcriptional activator HcaR
IPNEBOMO_01198	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
IPNEBOMO_01199	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
IPNEBOMO_01200	CDS	297	trpR		COG2973	Trp operon repressor
IPNEBOMO_01201	CDS	516	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
IPNEBOMO_01202	CDS	648	pspB_1	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
IPNEBOMO_01203	CDS	870	rob_1		COG2207	Right origin-binding protein
IPNEBOMO_01204	CDS	474				hypothetical protein
IPNEBOMO_01205	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
IPNEBOMO_01206	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
IPNEBOMO_01207	CDS	1353	creD		COG4452	Inner membrane protein CreD
IPNEBOMO_01208	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
IPNEBOMO_01209	CDS	687	trmH_2	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
IPNEBOMO_01210	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
IPNEBOMO_01211	CDS	933	thrB	2.7.1.39	COG0083	Homoserine kinase
IPNEBOMO_01212	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
IPNEBOMO_01213	CDS	297				hypothetical protein
IPNEBOMO_01214	CDS	777	yaaA		COG3022	Peroxide stress resistance protein YaaA
IPNEBOMO_01215	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
IPNEBOMO_01216	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
IPNEBOMO_01217	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
IPNEBOMO_01218	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
IPNEBOMO_01219	CDS	714				hypothetical protein
IPNEBOMO_01220	CDS	405				hypothetical protein
IPNEBOMO_01221	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
IPNEBOMO_01222	CDS	1131	dnaJ		COG0484	Chaperone protein DnaJ
IPNEBOMO_01223	CDS	210				hypothetical protein
IPNEBOMO_01224	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
IPNEBOMO_01225	CDS	900	nhaR		COG0583	Transcriptional activator protein NhaR
IPNEBOMO_01226	CDS	960				hypothetical protein
IPNEBOMO_01227	CDS	2451	yehB_1		COG3188	Outer membrane usher protein YehB
IPNEBOMO_01228	CDS	684	yehC_1		COG3121	putative fimbrial chaperone YehC
IPNEBOMO_01229	CDS	534	yehD_1			putative fimbrial-like protein YehD
IPNEBOMO_01230	CDS	1422				hypothetical protein
IPNEBOMO_01231	CDS	264	rpsT		COG0268	30S ribosomal protein S20
IPNEBOMO_01232	CDS	942	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
IPNEBOMO_01233	CDS	2817	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
IPNEBOMO_01234	CDS	495	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
IPNEBOMO_01235	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
IPNEBOMO_01236	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
IPNEBOMO_01237	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
IPNEBOMO_01238	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
IPNEBOMO_01239	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
IPNEBOMO_01240	CDS	3219	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
IPNEBOMO_01241	CDS	219				hypothetical protein
IPNEBOMO_01242	CDS	396				hypothetical protein
IPNEBOMO_01243	CDS	591	yrdA_2		COG0663	Protein YrdA
IPNEBOMO_01244	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
IPNEBOMO_01245	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
IPNEBOMO_01246	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
IPNEBOMO_01247	CDS	1143	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
IPNEBOMO_01248	CDS	1515	caiT_1		COG1292	L-carnitine/gamma-butyrobetaine antiporter
