locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMAHJDDK_00690	CDS	792	nei	3.2.2.-	COG0266	Endonuclease 8
EMAHJDDK_00691	CDS	1047				hypothetical protein
EMAHJDDK_00692	CDS	1062				hypothetical protein
EMAHJDDK_00693	CDS	732	papD_1		COG3121	Chaperone protein PapD
EMAHJDDK_00694	CDS	2451	papC_1		COG3188	Outer membrane usher protein PapC
EMAHJDDK_00695	CDS	567	ybgD_1			putative fimbrial-like protein YbgD
EMAHJDDK_00696	CDS	1284	gltA	2.3.3.16	COG0372	Citrate synthase
EMAHJDDK_00697	CDS	108	ybgU			Protein YbgU
EMAHJDDK_00698	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
EMAHJDDK_00699	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
EMAHJDDK_00700	CDS	1767	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
EMAHJDDK_00701	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
EMAHJDDK_00702	CDS	2802	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
EMAHJDDK_00703	CDS	1218	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
EMAHJDDK_00704	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
EMAHJDDK_00705	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
EMAHJDDK_00706	CDS	723	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
EMAHJDDK_00707	CDS	1917	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
EMAHJDDK_00708	CDS	2634	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
EMAHJDDK_00709	CDS	1569	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
EMAHJDDK_00710	CDS	1140	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
EMAHJDDK_00711	CDS	114	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
EMAHJDDK_00712	CDS	294				hypothetical protein
EMAHJDDK_00713	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
EMAHJDDK_00714	CDS	693	tolQ		COG0811	Tol-Pal system protein TolQ
EMAHJDDK_00715	CDS	429	tolR		COG0848	Tol-Pal system protein TolR
EMAHJDDK_00716	CDS	1266	tolA		COG3064	Tol-Pal system protein TolA
EMAHJDDK_00717	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
EMAHJDDK_00718	CDS	522	pal_1		COG2885	Peptidoglycan-associated lipoprotein
EMAHJDDK_00719	CDS	792	cpoB		COG1729	Cell division coordinator CpoB
EMAHJDDK_00720	tRNA	76				tRNA-Lys(ttt)
EMAHJDDK_00721	tRNA	76				tRNA-Val(tac)
EMAHJDDK_00722	tRNA	76				tRNA-Lys(ttt)
EMAHJDDK_00723	tRNA	76				tRNA-Val(tac)
EMAHJDDK_00724	tRNA	76				tRNA-Lys(ttt)
EMAHJDDK_00725	tRNA	76				tRNA-Lys(ttt)
EMAHJDDK_00726	tRNA	76				tRNA-Lys(ttt)
EMAHJDDK_00727	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
EMAHJDDK_00728	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
EMAHJDDK_00729	CDS	942	zitB		COG1230	Zinc transporter ZitB
EMAHJDDK_00730	CDS	381				hypothetical protein
EMAHJDDK_00731	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
EMAHJDDK_00732	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
EMAHJDDK_00733	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
EMAHJDDK_00734	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
EMAHJDDK_00735	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
EMAHJDDK_00736	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
EMAHJDDK_00737	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
EMAHJDDK_00738	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
EMAHJDDK_00739	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
EMAHJDDK_00740	CDS	774	modA		COG0725	Molybdate-binding protein ModA
EMAHJDDK_00741	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
EMAHJDDK_00742	CDS	1059	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EMAHJDDK_00743	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
EMAHJDDK_00744	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
EMAHJDDK_00745	CDS	696	oxyR_1			Hydrogen peroxide-inducible genes activator
EMAHJDDK_00746	CDS	276			COG1662	IS1 family transposase IS1A
EMAHJDDK_00747	CDS	378			COG1662	IS1 family transposase IS1R
EMAHJDDK_00748	CDS	654	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
EMAHJDDK_00749	CDS	1434	ybhI		COG0471	Inner membrane protein YbhI
EMAHJDDK_00750	CDS	2262	leuC_2	4.2.1.33		3-isopropylmalate dehydratase large subunit
EMAHJDDK_00751	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
EMAHJDDK_00752	CDS	1071	xerC_1			Tyrosine recombinase XerC
EMAHJDDK_00753	CDS	168				hypothetical protein
EMAHJDDK_00754	CDS	150				hypothetical protein
EMAHJDDK_00755	CDS	222				hypothetical protein
EMAHJDDK_00756	CDS	216				hypothetical protein
EMAHJDDK_00757	CDS	192				hypothetical protein
EMAHJDDK_00758	CDS	183				hypothetical protein
EMAHJDDK_00759	CDS	681				hypothetical protein
EMAHJDDK_00760	CDS	786				hypothetical protein
EMAHJDDK_00761	CDS	297				hypothetical protein
EMAHJDDK_00762	CDS	207				hypothetical protein
EMAHJDDK_00763	CDS	756	lexA_1	3.4.21.88		LexA repressor
EMAHJDDK_00764	CDS	231				hypothetical protein
EMAHJDDK_00765	CDS	540				hypothetical protein
EMAHJDDK_00766	CDS	1005				hypothetical protein
EMAHJDDK_00767	CDS	702				hypothetical protein
EMAHJDDK_00768	CDS	303				hypothetical protein
EMAHJDDK_00769	CDS	333	emrE_1		COG2076	Multidrug transporter EmrE
EMAHJDDK_00770	CDS	1527				hypothetical protein
EMAHJDDK_00771	CDS	507				hypothetical protein
EMAHJDDK_00772	CDS	456				hypothetical protein
EMAHJDDK_00773	CDS	171				hypothetical protein
EMAHJDDK_00774	CDS	291	ybcO_1	3.1.-.-		Putative nuclease YbcO
EMAHJDDK_00775	CDS	228	rusA_1	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
EMAHJDDK_00776	CDS	138	ylcG			putative protein YlcG
EMAHJDDK_00777	CDS	384				hypothetical protein
EMAHJDDK_00778	CDS	1083	ompD_1		COG3203	Outer membrane porin protein OmpD
EMAHJDDK_00779	CDS	216				hypothetical protein
EMAHJDDK_00780	CDS	498	rrrD_1	3.2.1.17	COG3772	Lysozyme RrrD
EMAHJDDK_00781	CDS	438				hypothetical protein
EMAHJDDK_00782	CDS	522				hypothetical protein
EMAHJDDK_00783	CDS	165				hypothetical protein
EMAHJDDK_00784	CDS	411	ydfO_1		COG5562	putative protein YdfO
EMAHJDDK_00785	CDS	546	nohA_1		COG4220	Prophage DNA-packing protein NohA
EMAHJDDK_00786	CDS	1662				hypothetical protein
EMAHJDDK_00787	CDS	219				hypothetical protein
EMAHJDDK_00788	CDS	207				hypothetical protein
EMAHJDDK_00789	CDS	1602				hypothetical protein
EMAHJDDK_00790	CDS	1320				hypothetical protein
EMAHJDDK_00791	CDS	333				hypothetical protein
EMAHJDDK_00792	CDS	1026				hypothetical protein
EMAHJDDK_00793	CDS	396				hypothetical protein
EMAHJDDK_00794	CDS	354				hypothetical protein
EMAHJDDK_00795	CDS	579				hypothetical protein
EMAHJDDK_00796	CDS	396				hypothetical protein
EMAHJDDK_00797	CDS	741				hypothetical protein
EMAHJDDK_00798	CDS	423				hypothetical protein
EMAHJDDK_00799	CDS	435				hypothetical protein
EMAHJDDK_00800	CDS	2562				hypothetical protein
EMAHJDDK_00801	CDS	330				hypothetical protein
EMAHJDDK_00802	CDS	699				hypothetical protein
EMAHJDDK_00803	CDS	600				hypothetical protein
EMAHJDDK_00804	CDS	573				hypothetical protein
EMAHJDDK_00805	CDS	3498				hypothetical protein
EMAHJDDK_00806	CDS	600	ompX_1		COG3637	Outer membrane protein X
EMAHJDDK_00807	CDS	3075				hypothetical protein
EMAHJDDK_00808	CDS	585	tfaE_1			Prophage tail fiber assembly protein TfaE
EMAHJDDK_00809	CDS	93				hypothetical protein
EMAHJDDK_00810	CDS	1332	cdgI_1	2.7.7.65	COG2199	putative diguanylate cyclase CdgI
EMAHJDDK_00811	CDS	477				hypothetical protein
EMAHJDDK_00812	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
EMAHJDDK_00813	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
EMAHJDDK_00814	CDS	1155	bioF_1	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
EMAHJDDK_00815	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
EMAHJDDK_00816	CDS	678	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
EMAHJDDK_00817	CDS	2022	uvrB		COG0556	UvrABC system protein B
EMAHJDDK_00818	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
EMAHJDDK_00819	CDS	990	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
EMAHJDDK_00820	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
EMAHJDDK_00821	CDS	486	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
EMAHJDDK_00822	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
EMAHJDDK_00823	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
EMAHJDDK_00824	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
EMAHJDDK_00825	CDS	450				hypothetical protein
EMAHJDDK_00826	CDS	375				hypothetical protein
EMAHJDDK_00827	CDS	714				hypothetical protein
EMAHJDDK_00828	CDS	957	ybhN		COG0392	Inner membrane protein YbhN
EMAHJDDK_00829	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
EMAHJDDK_00830	CDS	762				hypothetical protein
EMAHJDDK_00831	CDS	411	ybhQ			Inner membrane protein YbhQ
EMAHJDDK_00832	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
EMAHJDDK_00833	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
EMAHJDDK_00834	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
EMAHJDDK_00835	CDS	996				hypothetical protein
EMAHJDDK_00836	CDS	672	cecR		COG1309	HTH-type transcriptional dual regulator CecR
EMAHJDDK_00837	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
EMAHJDDK_00838	CDS	450	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
EMAHJDDK_00839	CDS	2286	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
EMAHJDDK_00840	CDS	963	ybiB		COG0547	putative protein YbiB
EMAHJDDK_00841	CDS	1086	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
EMAHJDDK_00842	CDS	261	bhsA_1			Multiple stress resistance protein BhsA
EMAHJDDK_00843	CDS	267	ybiI		COG1734	putative protein YbiI
EMAHJDDK_00844	CDS	675		1.14.11.-	COG3128	PKHD-type hydroxylase
EMAHJDDK_00845	CDS	2283	fiu		COG4774	Catecholate siderophore receptor Fiu
EMAHJDDK_00846	CDS	261	mcbA			putative protein McbA
EMAHJDDK_00847	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
EMAHJDDK_00848	CDS	2226	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
EMAHJDDK_00849	CDS	723	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
EMAHJDDK_00850	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
EMAHJDDK_00851	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
EMAHJDDK_00852	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
EMAHJDDK_00853	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
EMAHJDDK_00854	CDS	516	ompX_2		COG3637	Outer membrane protein X
EMAHJDDK_00855	CDS	1584	opgE_1	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
EMAHJDDK_00856	CDS	129	mntS			Small protein MntS
EMAHJDDK_00857	CDS	468	mntR		COG1321	Transcriptional regulator MntR
EMAHJDDK_00858	CDS	1119	ybiR		COG0471	Inner membrane protein YbiR
EMAHJDDK_00859	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
EMAHJDDK_00860	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
EMAHJDDK_00861	CDS	981				IS110 family transposase IS621
EMAHJDDK_00862	CDS	1266	ybiU			putative protein YbiU
EMAHJDDK_00863	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
EMAHJDDK_00864	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
EMAHJDDK_00865	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
EMAHJDDK_00866	CDS	663	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
EMAHJDDK_00867	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
EMAHJDDK_00868	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
EMAHJDDK_00869	CDS	966	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
EMAHJDDK_00870	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
EMAHJDDK_00871	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
EMAHJDDK_00872	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
EMAHJDDK_00873	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
EMAHJDDK_00874	CDS	2349	pdeI	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeI
EMAHJDDK_00875	CDS	1329				hypothetical protein
EMAHJDDK_00876	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
EMAHJDDK_00877	CDS	384				hypothetical protein
EMAHJDDK_00878	CDS	1116	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
EMAHJDDK_00879	CDS	627	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
EMAHJDDK_00880	CDS	1203	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
EMAHJDDK_00881	CDS	759	deoR_1		COG1349	Deoxyribose operon repressor
EMAHJDDK_00882	CDS	597	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
EMAHJDDK_00883	CDS	1233	mdfA			Multidrug transporter MdfA
EMAHJDDK_00884	CDS	279				hypothetical protein
EMAHJDDK_00885	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
EMAHJDDK_00886	CDS	1128	ybjJ			Inner membrane protein YbjJ
EMAHJDDK_00887	CDS	537	rcdA		COG3226	HTH-type transcriptional regulator RcdA
EMAHJDDK_00888	CDS	1686	aspT_1			Aspartate/alanine antiporter
EMAHJDDK_00889	CDS	378	ybjM			Inner membrane protein YbjM
EMAHJDDK_00890	CDS	258	grxA		COG0695	Glutaredoxin 1
EMAHJDDK_00891	CDS	288				hypothetical protein
EMAHJDDK_00892	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
EMAHJDDK_00893	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
EMAHJDDK_00894	CDS	477	ybjN			putative protein YbjN
EMAHJDDK_00895	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein
EMAHJDDK_00896	CDS	1134	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
EMAHJDDK_00897	CDS	957	potH		COG1176	Putrescine transport system permease protein PotH
EMAHJDDK_00898	CDS	846	ydcV_1			Inner membrane ABC transporter permease protein YdcV
EMAHJDDK_00899	CDS	489	ybjO			Inner membrane protein YbjO
EMAHJDDK_00900	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
EMAHJDDK_00901	CDS	732	artJ		COG0834	ABC transporter arginine-binding protein 1
EMAHJDDK_00902	CDS	669	artM_1		COG4160	Arginine ABC transporter permease protein ArtM
EMAHJDDK_00903	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
EMAHJDDK_00904	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
EMAHJDDK_00905	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
EMAHJDDK_00906	CDS	516	ybjP			putative lipoprotein YbjP
EMAHJDDK_00907	CDS	324				hypothetical protein
EMAHJDDK_00908	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
EMAHJDDK_00909	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
EMAHJDDK_00910	CDS	1431				hypothetical protein
EMAHJDDK_00911	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
EMAHJDDK_00912	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
EMAHJDDK_00913	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
EMAHJDDK_00914	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
EMAHJDDK_00915	CDS	900	lysO		COG2431	Lysine exporter LysO
EMAHJDDK_00916	CDS	696	aqpZ		COG0580	Aquaporin Z
EMAHJDDK_00917	CDS	1659				hypothetical protein
EMAHJDDK_00918	CDS	993				hypothetical protein
EMAHJDDK_00919	CDS	1116	macA		COG0845	Macrolide export protein MacA
EMAHJDDK_00920	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
EMAHJDDK_00921	CDS	225	cspD		COG1278	Cold shock-like protein CspD
EMAHJDDK_00922	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
EMAHJDDK_00923	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
EMAHJDDK_00924	tRNA	88				tRNA-Ser(gga)
EMAHJDDK_00925	CDS	219	infA		COG0361	Translation initiation factor IF-1
EMAHJDDK_00926	CDS	705	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
EMAHJDDK_00927	CDS	1722	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
EMAHJDDK_00928	CDS	1767	cydD		COG4988	ATP-binding/permease protein CydD
EMAHJDDK_00929	CDS	966	trxB	1.8.1.9	COG0492	Thioredoxin reductase
EMAHJDDK_00930	CDS	495	lrp		COG1522	Leucine-responsive regulatory protein
EMAHJDDK_00931	CDS	4068	ftsK		COG1674	DNA translocase FtsK
EMAHJDDK_00932	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
EMAHJDDK_00933	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
EMAHJDDK_00934	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EMAHJDDK_00935	CDS	2445	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EMAHJDDK_00936	CDS	618	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
EMAHJDDK_00937	CDS	864	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
EMAHJDDK_00938	CDS	627	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
EMAHJDDK_00939	CDS	1149	ycaD			putative MFS-type transporter YcaD
EMAHJDDK_00940	CDS	1431	ycaM		COG0531	Inner membrane transporter YcaM
EMAHJDDK_00941	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
EMAHJDDK_00942	CDS	591	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
EMAHJDDK_00943	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
EMAHJDDK_00944	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
EMAHJDDK_00945	CDS	858	focA		COG2116	putative formate transporter 1
EMAHJDDK_00946	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
EMAHJDDK_00947	CDS	693				hypothetical protein
EMAHJDDK_00948	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
EMAHJDDK_00949	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
EMAHJDDK_00950	CDS	765	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
EMAHJDDK_00951	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
EMAHJDDK_00952	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
EMAHJDDK_00953	CDS	285	ihfB		COG0776	Integration host factor subunit beta
EMAHJDDK_00954	CDS	2265				hypothetical protein
EMAHJDDK_00955	CDS	1749	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
EMAHJDDK_00956	CDS	987	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
EMAHJDDK_00957	CDS	1233				hypothetical protein
EMAHJDDK_00958	CDS	183				hypothetical protein
EMAHJDDK_00959	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
EMAHJDDK_00960	CDS	894				hypothetical protein
EMAHJDDK_00961	CDS	780				hypothetical protein
EMAHJDDK_00962	CDS	786	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
EMAHJDDK_00963	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
EMAHJDDK_00964	CDS	705	mukE		COG3095	Chromosome partition protein MukE
EMAHJDDK_00965	CDS	4461	mukB		COG3096	Chromosome partition protein MukB
EMAHJDDK_00966	CDS	1848	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
EMAHJDDK_00967	CDS	549				hypothetical protein
EMAHJDDK_00968	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
EMAHJDDK_00969	CDS	981				IS110 family transposase IS621
EMAHJDDK_00970	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
EMAHJDDK_00971	CDS	1089	ompF		COG3203	Outer membrane porin F
EMAHJDDK_00972	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
EMAHJDDK_00973	CDS	1203	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
EMAHJDDK_00974	CDS	2613	pepN	3.4.11.2	COG0308	Aminopeptidase N
EMAHJDDK_00975	CDS	768	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
EMAHJDDK_00976	CDS	792	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
EMAHJDDK_00977	CDS	1146	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
EMAHJDDK_00978	CDS	960	ssuA			Putative aliphatic sulfonates-binding protein
EMAHJDDK_00979	CDS	576	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
EMAHJDDK_00980	CDS	543	elfA			Laminin-binding fimbrial subunit ElfA
EMAHJDDK_00981	CDS	702	elfD		COG3121	putative fimbrial chaperone protein ElfD
EMAHJDDK_00982	CDS	2601	elfC_1		COG3188	putative outer membrane usher protein ElfC
EMAHJDDK_00983	CDS	1071	elfG_1		COG3539	putative fimbrial-like protein ElfG
EMAHJDDK_00984	CDS	543	ycbU		COG3539	putative fimbrial-like protein YcbU
EMAHJDDK_00985	CDS	564	ycbV		COG3539	putative fimbrial-like protein YcbV
EMAHJDDK_00986	CDS	690	ycbF		COG3121	putative fimbrial chaperone YcbF
EMAHJDDK_00987	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
EMAHJDDK_00988	CDS	543	zapC			Cell division protein ZapC
EMAHJDDK_00989	CDS	1110	ycbX		COG0633	putative protein YcbX
EMAHJDDK_00990	CDS	2109	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
EMAHJDDK_00991	CDS	1908	uup		COG0488	ABC transporter ATP-binding protein uup
EMAHJDDK_00992	CDS	1254	pqiA		COG2995	Intermembrane transport protein PqiA
EMAHJDDK_00993	CDS	1641	pqiB		COG3008	Intermembrane transport protein PqiB
EMAHJDDK_00994	CDS	564	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
EMAHJDDK_00995	CDS	168	rmf		COG3130	Ribosome modulation factor
EMAHJDDK_00996	CDS	627	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
EMAHJDDK_00997	CDS	1761	lon_2	3.4.21.53		Lon protease
EMAHJDDK_00998	CDS	453	matP		COG3120	Macrodomain Ter protein
EMAHJDDK_00999	CDS	1041	ompA		COG2885	Outer membrane protein A
EMAHJDDK_01000	CDS	510	sulA		COG5404	Cell division inhibitor SulA
EMAHJDDK_01001	CDS	630	sxy		COG3070	Protein Sxy
EMAHJDDK_01002	CDS	2163	yccS		COG1289	Inner membrane protein YccS
EMAHJDDK_01003	CDS	447	yccF		COG3304	Inner membrane protein YccF
EMAHJDDK_01004	CDS	2055	helD	3.6.4.12	COG0210	DNA helicase IV
EMAHJDDK_01005	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
EMAHJDDK_01006	CDS	663				hypothetical protein
EMAHJDDK_01007	CDS	414	yccU		COG1832	putative protein YccU
EMAHJDDK_01008	CDS	318	hspQ		COG3785	Heat shock protein HspQ
EMAHJDDK_01009	CDS	1176	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
EMAHJDDK_01010	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
EMAHJDDK_01011	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
EMAHJDDK_01012	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
EMAHJDDK_01013	CDS	1020				hypothetical protein
EMAHJDDK_01014	CDS	243				hypothetical protein
EMAHJDDK_01015	CDS	2493				hypothetical protein
EMAHJDDK_01016	CDS	189				hypothetical protein
EMAHJDDK_01017	CDS	189				hypothetical protein
EMAHJDDK_01018	CDS	219				hypothetical protein
EMAHJDDK_01019	CDS	129	ydfB			putative protein YdfB
EMAHJDDK_01020	CDS	156				hypothetical protein
