locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGPCIBBI_01422	CDS	1293				hypothetical protein
OGPCIBBI_01423	CDS	183				hypothetical protein
OGPCIBBI_01424	CDS	270				hypothetical protein
OGPCIBBI_01425	CDS	216				hypothetical protein
OGPCIBBI_01426	CDS	345				hypothetical protein
OGPCIBBI_01427	CDS	534	rrrD_3	3.2.1.17	COG3772	Lysozyme RrrD
OGPCIBBI_01428	CDS	570				hypothetical protein
OGPCIBBI_01429	CDS	147				hypothetical protein
OGPCIBBI_01430	CDS	468				hypothetical protein
OGPCIBBI_01431	CDS	225				hypothetical protein
OGPCIBBI_01432	CDS	141				hypothetical protein
OGPCIBBI_01433	CDS	90				hypothetical protein
OGPCIBBI_01434	CDS	366				hypothetical protein
OGPCIBBI_01435	CDS	564				hypothetical protein
OGPCIBBI_01436	CDS	1662				hypothetical protein
OGPCIBBI_01437	CDS	1938				hypothetical protein
OGPCIBBI_01438	CDS	222				hypothetical protein
OGPCIBBI_01439	CDS	2502				hypothetical protein
OGPCIBBI_01440	CDS	327				hypothetical protein
OGPCIBBI_01441	CDS	351				hypothetical protein
OGPCIBBI_01442	CDS	447				hypothetical protein
OGPCIBBI_01443	CDS	345				hypothetical protein
OGPCIBBI_01444	CDS	717				hypothetical protein
OGPCIBBI_01445	CDS	375				hypothetical protein
OGPCIBBI_01446	CDS	210				hypothetical protein
OGPCIBBI_01447	CDS	3243				hypothetical protein
OGPCIBBI_01448	CDS	342				hypothetical protein
OGPCIBBI_01449	CDS	699				hypothetical protein
OGPCIBBI_01450	CDS	879				hypothetical protein
OGPCIBBI_01451	CDS	738				hypothetical protein
OGPCIBBI_01452	CDS	186				hypothetical protein
OGPCIBBI_01453	CDS	90				hypothetical protein
OGPCIBBI_01454	CDS	2349				hypothetical protein
OGPCIBBI_01455	CDS	3402				hypothetical protein
OGPCIBBI_01456	CDS	450				hypothetical protein
OGPCIBBI_01457	CDS	906				IS3 family transposase IS2
OGPCIBBI_01458	CDS	162				IS3 family transposase IS2
OGPCIBBI_01459	CDS	300				hypothetical protein
OGPCIBBI_01460	CDS	234				hypothetical protein
OGPCIBBI_01461	CDS	1362				hypothetical protein
OGPCIBBI_01462	CDS	864	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
OGPCIBBI_01463	CDS	1137	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
OGPCIBBI_01464	CDS	1227	pepT	3.4.11.4	COG2195	Peptidase T
OGPCIBBI_01465	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
OGPCIBBI_01466	CDS	1230				hypothetical protein
OGPCIBBI_01467	CDS	945				hypothetical protein
OGPCIBBI_01468	CDS	213				hypothetical protein
OGPCIBBI_01469	CDS	465				hypothetical protein
OGPCIBBI_01470	CDS	234				hypothetical protein
OGPCIBBI_01471	CDS	300				hypothetical protein
OGPCIBBI_01472	CDS	1401				hypothetical protein
OGPCIBBI_01473	CDS	252				hypothetical protein
OGPCIBBI_01474	CDS	411				Single-stranded DNA-binding protein
OGPCIBBI_01475	CDS	273				hypothetical protein
OGPCIBBI_01476	CDS	225				hypothetical protein
OGPCIBBI_01477	CDS	207				hypothetical protein
OGPCIBBI_01478	CDS	1056				hypothetical protein
OGPCIBBI_01479	CDS	336				hypothetical protein
OGPCIBBI_01480	CDS	414				hypothetical protein
OGPCIBBI_01481	CDS	543	nohA_1		COG4220	Prophage DNA-packing protein NohA
OGPCIBBI_01482	CDS	282				hypothetical protein
OGPCIBBI_01483	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
OGPCIBBI_01484	CDS	672	phoP			Transcriptional regulatory protein PhoP
OGPCIBBI_01485	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
OGPCIBBI_01486	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
OGPCIBBI_01487	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
OGPCIBBI_01488	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
OGPCIBBI_01489	CDS	654	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
OGPCIBBI_01490	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
OGPCIBBI_01491	CDS	1143				hypothetical protein
OGPCIBBI_01492	CDS	237				hypothetical protein
OGPCIBBI_01493	CDS	825				hypothetical protein
OGPCIBBI_01494	CDS	702				hypothetical protein
OGPCIBBI_01495	CDS	303				hypothetical protein
OGPCIBBI_01496	CDS	333	emrE_1		COG2076	Multidrug transporter EmrE
OGPCIBBI_01497	CDS	1128				hypothetical protein
OGPCIBBI_01498	CDS	372				hypothetical protein
OGPCIBBI_01499	CDS	456				hypothetical protein
OGPCIBBI_01500	CDS	171				hypothetical protein
OGPCIBBI_01501	CDS	291	ybcO_1	3.1.-.-		Putative nuclease YbcO
OGPCIBBI_01502	CDS	363	rusA_3	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
OGPCIBBI_01503	CDS	141	ylcG_1			putative protein YlcG
OGPCIBBI_01504	CDS	690				hypothetical protein
OGPCIBBI_01505	CDS	306				hypothetical protein
OGPCIBBI_01506	CDS	477				hypothetical protein
OGPCIBBI_01507	CDS	465				hypothetical protein
OGPCIBBI_01508	CDS	294				hypothetical protein
OGPCIBBI_01509	CDS	411	ydfO		COG5562	putative protein YdfO
OGPCIBBI_01510	CDS	207				hypothetical protein
OGPCIBBI_01511	CDS	297	nohA_2		COG4220	Prophage DNA-packing protein NohA
OGPCIBBI_01512	CDS	225	nohA_3		COG4220	Prophage DNA-packing protein NohA
OGPCIBBI_01513	CDS	1926				hypothetical protein
OGPCIBBI_01514	CDS	207				hypothetical protein
OGPCIBBI_01515	CDS	1602				hypothetical protein
OGPCIBBI_01516	CDS	1320				hypothetical protein
OGPCIBBI_01517	CDS	333				hypothetical protein
OGPCIBBI_01518	CDS	1026				hypothetical protein
OGPCIBBI_01519	CDS	399				hypothetical protein
OGPCIBBI_01520	CDS	354				hypothetical protein
OGPCIBBI_01521	CDS	579				hypothetical protein
OGPCIBBI_01522	CDS	396				hypothetical protein
OGPCIBBI_01523	CDS	741				hypothetical protein
OGPCIBBI_01524	CDS	423				hypothetical protein
OGPCIBBI_01525	CDS	435				hypothetical protein
OGPCIBBI_01526	CDS	2550				hypothetical protein
OGPCIBBI_01527	CDS	330				hypothetical protein
OGPCIBBI_01528	CDS	699				hypothetical protein
OGPCIBBI_01529	CDS	744				hypothetical protein
OGPCIBBI_01530	CDS	573				hypothetical protein
OGPCIBBI_01531	CDS	3399				hypothetical protein
OGPCIBBI_01532	CDS	600	ompX_4		COG3637	Outer membrane protein X
OGPCIBBI_01533	CDS	2727				hypothetical protein
OGPCIBBI_01534	CDS	129				hypothetical protein
OGPCIBBI_01535	CDS	414	tfaE_2			Prophage tail fiber assembly protein TfaE
OGPCIBBI_01536	CDS	891		1.11.1.6		Manganese catalase
OGPCIBBI_01537	CDS	507	yciE_1		COG3685	Protein YciE
OGPCIBBI_01538	CDS	501	yciF_1		COG3685	Protein YciF
OGPCIBBI_01539	CDS	183				hypothetical protein
OGPCIBBI_01540	CDS	534				hypothetical protein
OGPCIBBI_01541	CDS	249				hypothetical protein
OGPCIBBI_01542	CDS	381				hypothetical protein
OGPCIBBI_01543	CDS	348				hypothetical protein
OGPCIBBI_01544	CDS	1539				IS66 family transposase ISEc8
OGPCIBBI_01545	CDS	1485	caeB	3.1.1.-		Carboxylesterase B
OGPCIBBI_01546	CDS	954	ompT	3.4.23.49	COG4571	Protease 7
OGPCIBBI_01547	CDS	585				hypothetical protein
OGPCIBBI_01548	CDS	327				IS3 family transposase IS3411
OGPCIBBI_01549	CDS	888				IS3 family transposase IS1203
OGPCIBBI_01550	CDS	711				putative autotransporter
OGPCIBBI_01551	CDS	267	minE		COG0851	Cell division topological specificity factor
OGPCIBBI_01552	CDS	813	minD		COG2894	Septum site-determining protein MinD
OGPCIBBI_01553	CDS	696	minC		COG0850	Septum site-determining protein MinC
OGPCIBBI_01554	CDS	369				hypothetical protein
OGPCIBBI_01555	CDS	402	pliG			Inhibitor of g-type lysozyme
OGPCIBBI_01556	CDS	294	ycgL		COG3100	Protein YcgL
OGPCIBBI_01557	CDS	660	ycgM		COG0179	putative protein YcgM
OGPCIBBI_01558	CDS	447				hypothetical protein
OGPCIBBI_01559	CDS	912	hlyE			Hemolysin E, chromosomal
OGPCIBBI_01560	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
OGPCIBBI_01561	CDS	1269	umuC		COG0389	Protein UmuC
OGPCIBBI_01562	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
OGPCIBBI_01563	CDS	1542	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
OGPCIBBI_01564	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
OGPCIBBI_01565	CDS	1533				hypothetical protein
OGPCIBBI_01566	CDS	1299	dadA_1	1.4.99.-	COG0665	D-amino acid dehydrogenase
OGPCIBBI_01567	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
OGPCIBBI_01568	CDS	165				hypothetical protein
OGPCIBBI_01569	CDS	1737	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
OGPCIBBI_01570	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
OGPCIBBI_01571	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
OGPCIBBI_01572	CDS	1161				hypothetical protein
OGPCIBBI_01573	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
OGPCIBBI_01574	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
OGPCIBBI_01575	CDS	279				hypothetical protein
OGPCIBBI_01576	CDS	1653	dauA		COG0659	C4-dicarboxylic acid transporter DauA
OGPCIBBI_01577	CDS	1014	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
OGPCIBBI_01578	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
OGPCIBBI_01579	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
OGPCIBBI_01580	CDS	1326	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
OGPCIBBI_01581	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
OGPCIBBI_01582	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
OGPCIBBI_01583	CDS	393	ychQ		COG3094	Protein YchQ
OGPCIBBI_01584	CDS	810				hypothetical protein
OGPCIBBI_01585	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
OGPCIBBI_01586	CDS	108	ldrA_1			Small toxic polypeptide LdrA
OGPCIBBI_01587	CDS	108	ldrA_2			Small toxic polypeptide LdrA
OGPCIBBI_01588	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
OGPCIBBI_01589	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
OGPCIBBI_01590	CDS	717	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
OGPCIBBI_01591	CDS	354	ychN		COG1553	Protein YchN
OGPCIBBI_01592	CDS	1431				Invasin
OGPCIBBI_01593	CDS	651	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
OGPCIBBI_01594	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
OGPCIBBI_01595	CDS	219				hypothetical protein
OGPCIBBI_01596	CDS	1392	narK		COG2223	Nitrate/nitrite transporter NarK
OGPCIBBI_01597	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
OGPCIBBI_01598	CDS	1539	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
OGPCIBBI_01599	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
OGPCIBBI_01600	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
OGPCIBBI_01601	tRNA	85				tRNA-Tyr(gta)
OGPCIBBI_01602	tRNA	85				tRNA-Tyr(gta)
OGPCIBBI_01603	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
OGPCIBBI_01604	CDS	459				hypothetical protein
OGPCIBBI_01605	CDS	945			COG1752	putative NTE family protein
OGPCIBBI_01606	CDS	1014	rssB		COG0784	Regulator of RpoS
OGPCIBBI_01607	CDS	909	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
OGPCIBBI_01608	CDS	414	hns		COG2916	DNA-binding protein H-NS
OGPCIBBI_01609	CDS	618	tdk	2.7.1.21	COG1435	Thymidine kinase
OGPCIBBI_01610	CDS	2676	adhE		COG1012	Aldehyde-alcohol dehydrogenase
OGPCIBBI_01611	CDS	648				hypothetical protein
OGPCIBBI_01612	CDS	156				hypothetical protein
OGPCIBBI_01613	CDS	297				hypothetical protein
OGPCIBBI_01614	CDS	1677	oppA		COG4166	Periplasmic oligopeptide-binding protein
OGPCIBBI_01615	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
OGPCIBBI_01616	CDS	909	oppC		COG1173	Oligopeptide transport system permease protein OppC
OGPCIBBI_01617	CDS	1014	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
OGPCIBBI_01618	CDS	1005	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OGPCIBBI_01619	CDS	330				hypothetical protein
OGPCIBBI_01620	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
OGPCIBBI_01621	CDS	1254	kch		COG1226	Voltage-gated potassium channel Kch
OGPCIBBI_01622	CDS	297	yciI		COG2350	Protein YciI
OGPCIBBI_01623	CDS	720	tonB		COG0810	Protein TonB
OGPCIBBI_01624	CDS	399		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
OGPCIBBI_01625	CDS	540	yciB		COG2917	putative intracellular septation protein A
OGPCIBBI_01626	CDS	744				hypothetical protein
OGPCIBBI_01627	CDS	639	ompW		COG3047	Outer membrane protein W
OGPCIBBI_01628	CDS	1131				hypothetical protein
OGPCIBBI_01629	CDS	2472				hypothetical protein
OGPCIBBI_01630	CDS	192				hypothetical protein
OGPCIBBI_01631	CDS	189				hypothetical protein
OGPCIBBI_01632	CDS	234				hypothetical protein
OGPCIBBI_01633	CDS	408				hypothetical protein
OGPCIBBI_01634	CDS	219				hypothetical protein
OGPCIBBI_01635	CDS	300				hypothetical protein
OGPCIBBI_01636	CDS	408				hypothetical protein
OGPCIBBI_01637	CDS	228				hypothetical protein
OGPCIBBI_01638	CDS	504				hypothetical protein
OGPCIBBI_01639	CDS	1041	dnaT_2			Primosomal protein 1
OGPCIBBI_01640	CDS	423				hypothetical protein
OGPCIBBI_01641	CDS	582				hypothetical protein
OGPCIBBI_01642	CDS	165				hypothetical protein
OGPCIBBI_01643	CDS	759				hypothetical protein
OGPCIBBI_01644	CDS	213				hypothetical protein
OGPCIBBI_01645	CDS	258				hypothetical protein
OGPCIBBI_01646	CDS	1050				hypothetical protein
OGPCIBBI_01647	CDS	360	rusA_4	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
OGPCIBBI_01648	CDS	531				hypothetical protein
OGPCIBBI_01649	CDS	198				hypothetical protein
OGPCIBBI_01650	CDS	1059				hypothetical protein
OGPCIBBI_01651	tRNA	76				tRNA-Met(cat)
OGPCIBBI_01652	tRNA	77				tRNA-Arg(tct)
OGPCIBBI_01653	CDS	540				hypothetical protein
OGPCIBBI_01654	CDS	216				hypothetical protein
OGPCIBBI_01655	CDS	345				hypothetical protein
OGPCIBBI_01656	CDS	534	rrrD_4	3.2.1.17	COG3772	Lysozyme RrrD
OGPCIBBI_01657	CDS	570				hypothetical protein
OGPCIBBI_01658	CDS	147				hypothetical protein
OGPCIBBI_01659	CDS	468				hypothetical protein
OGPCIBBI_01660	CDS	315				hypothetical protein
OGPCIBBI_01661	CDS	546	nohA_4		COG4220	Prophage DNA-packing protein NohA
OGPCIBBI_01662	CDS	1926				hypothetical protein
OGPCIBBI_01663	CDS	207				hypothetical protein
OGPCIBBI_01664	CDS	1602				hypothetical protein
OGPCIBBI_01665	CDS	1320				hypothetical protein
OGPCIBBI_01666	CDS	333				hypothetical protein
OGPCIBBI_01667	CDS	1026				hypothetical protein
OGPCIBBI_01668	CDS	399				hypothetical protein
OGPCIBBI_01669	CDS	354				hypothetical protein
OGPCIBBI_01670	CDS	534				hypothetical protein
OGPCIBBI_01671	CDS	396				hypothetical protein
OGPCIBBI_01672	CDS	753				hypothetical protein
OGPCIBBI_01673	CDS	423				hypothetical protein
OGPCIBBI_01674	CDS	309				hypothetical protein
OGPCIBBI_01675	CDS	2646				hypothetical protein
OGPCIBBI_01676	CDS	330				hypothetical protein
OGPCIBBI_01677	CDS	699				hypothetical protein
OGPCIBBI_01678	CDS	675				hypothetical protein
OGPCIBBI_01679	CDS	579				hypothetical protein
OGPCIBBI_01680	CDS	2856				hypothetical protein
OGPCIBBI_01681	CDS	600	ompX_5		COG3637	Outer membrane protein X
OGPCIBBI_01682	CDS	1305				hypothetical protein
OGPCIBBI_01683	CDS	270				hypothetical protein
OGPCIBBI_01684	CDS	336				hypothetical protein
OGPCIBBI_01685	CDS	1326				hypothetical protein
OGPCIBBI_01686	CDS	693				hypothetical protein
OGPCIBBI_01687	CDS	912				hypothetical protein
OGPCIBBI_01688	CDS	570	nleF			Effector protein NleF
OGPCIBBI_01689	CDS	258				IS256 family transposase ISEic2
OGPCIBBI_01690	CDS	348				hypothetical protein
OGPCIBBI_01691	CDS	1539				IS66 family transposase ISEc8
OGPCIBBI_01692	CDS	348				hypothetical protein
OGPCIBBI_01693	CDS	381				hypothetical protein
OGPCIBBI_01694	CDS	270				hypothetical protein
OGPCIBBI_01695	CDS	648				hypothetical protein
OGPCIBBI_01696	CDS	591				hypothetical protein
OGPCIBBI_01697	CDS	309				hypothetical protein
OGPCIBBI_01698	CDS	1131				hypothetical protein
OGPCIBBI_01699	CDS	2316				hypothetical protein
OGPCIBBI_01700	CDS	189				hypothetical protein
OGPCIBBI_01701	CDS	189				hypothetical protein
OGPCIBBI_01702	CDS	165				hypothetical protein
OGPCIBBI_01703	CDS	219				hypothetical protein
OGPCIBBI_01704	CDS	129	ydfB_2			putative protein YdfB
OGPCIBBI_01705	CDS	156				hypothetical protein
OGPCIBBI_01706	CDS	408				hypothetical protein
OGPCIBBI_01707	CDS	228				hypothetical protein
OGPCIBBI_01708	CDS	552				hypothetical protein
OGPCIBBI_01709	CDS	1041	dnaT_3			Primosomal protein 1
OGPCIBBI_01710	CDS	423				hypothetical protein
OGPCIBBI_01711	CDS	771				hypothetical protein
OGPCIBBI_01712	CDS	396				hypothetical protein
OGPCIBBI_01713	CDS	357				hypothetical protein
OGPCIBBI_01714	CDS	213				hypothetical protein
OGPCIBBI_01715	CDS	372				hypothetical protein
OGPCIBBI_01716	CDS	363				hypothetical protein
OGPCIBBI_01717	CDS	105				hypothetical protein
OGPCIBBI_01718	CDS	213				hypothetical protein
OGPCIBBI_01719	CDS	258				hypothetical protein
OGPCIBBI_01720	CDS	1050				hypothetical protein
OGPCIBBI_01721	CDS	375	rusA_5	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
OGPCIBBI_01722	CDS	822				hypothetical protein
OGPCIBBI_01723	CDS	198				hypothetical protein
OGPCIBBI_01724	CDS	1059				hypothetical protein
OGPCIBBI_01725	CDS	1947				hypothetical protein
OGPCIBBI_01726	CDS	180				hypothetical protein
OGPCIBBI_01727	CDS	246				hypothetical protein
OGPCIBBI_01728	CDS	216				hypothetical protein
OGPCIBBI_01729	CDS	558				hypothetical protein
OGPCIBBI_01730	CDS	534	rrrD_5	3.2.1.17	COG3772	Lysozyme RrrD
OGPCIBBI_01731	CDS	99				hypothetical protein
OGPCIBBI_01732	CDS	468				hypothetical protein
OGPCIBBI_01733	CDS	477				hypothetical protein
OGPCIBBI_01734	CDS	2124				hypothetical protein
OGPCIBBI_01735	CDS	213				hypothetical protein
OGPCIBBI_01736	CDS	1503				hypothetical protein
OGPCIBBI_01737	CDS	2025	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
OGPCIBBI_01738	CDS	327				hypothetical protein
OGPCIBBI_01739	CDS	282				hypothetical protein
OGPCIBBI_01740	CDS	624				hypothetical protein
OGPCIBBI_01741	CDS	399				hypothetical protein
OGPCIBBI_01742	CDS	753				hypothetical protein
OGPCIBBI_01743	CDS	423				hypothetical protein
OGPCIBBI_01744	CDS	309				hypothetical protein
OGPCIBBI_01745	CDS	2646				hypothetical protein
OGPCIBBI_01746	CDS	330				hypothetical protein
OGPCIBBI_01747	CDS	699				hypothetical protein
OGPCIBBI_01748	CDS	744				hypothetical protein
OGPCIBBI_01749	CDS	579				hypothetical protein
OGPCIBBI_01750	CDS	3477				hypothetical protein
OGPCIBBI_01751	CDS	600	ompX_6		COG3637	Outer membrane protein X
OGPCIBBI_01752	CDS	1314				hypothetical protein
OGPCIBBI_01753	CDS	270				hypothetical protein
OGPCIBBI_01754	CDS	276			COG1662	IS1 family transposase IS1A
OGPCIBBI_01755	CDS	267			COG1662	IS1 family transposase IS1S
OGPCIBBI_01756	CDS	591	ospG_1	2.7.-.-		Protein kinase OspG
OGPCIBBI_01757	CDS	171				hypothetical protein
OGPCIBBI_01758	CDS	507	yciE_2		COG3685	Protein YciE
OGPCIBBI_01759	CDS	501	yciF_2		COG3685	Protein YciF
OGPCIBBI_01760	CDS	204				hypothetical protein
OGPCIBBI_01761	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
OGPCIBBI_01762	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
OGPCIBBI_01763	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
OGPCIBBI_01764	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
OGPCIBBI_01765	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
OGPCIBBI_01766	CDS	882	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
OGPCIBBI_01767	CDS	621	yciO		COG0009	putative protein YciO
OGPCIBBI_01768	CDS	1596				hypothetical protein
OGPCIBBI_01769	CDS	873	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
OGPCIBBI_01770	CDS	591	btuR_2	2.5.1.17	COG2109	Corrinoid adenosyltransferase
OGPCIBBI_01771	CDS	759	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
OGPCIBBI_01772	CDS	1050	sohB	3.4.21.-	COG0616	putative protease SohB
OGPCIBBI_01773	CDS	252	yciN			Protein YciN
OGPCIBBI_01774	CDS	2598	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
OGPCIBBI_01775	CDS	975	cysB			HTH-type transcriptional regulator CysB
OGPCIBBI_01776	CDS	129	ymiA			Protein YmiA
OGPCIBBI_01777	CDS	168				hypothetical protein
OGPCIBBI_01778	CDS	2676	acnA	4.2.1.3	COG1048	Aconitate hydratase A
OGPCIBBI_01779	CDS	591	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
OGPCIBBI_01780	CDS	765	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
OGPCIBBI_01781	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
OGPCIBBI_01782	CDS	1170	lapB_1		COG2956	Lipopolysaccharide assembly protein B
OGPCIBBI_01783	CDS	798	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
OGPCIBBI_01784	CDS	327	yciH		COG0023	putative protein YciH
OGPCIBBI_01785	CDS	219	osmB			Osmotically-inducible lipoprotein B
OGPCIBBI_01786	CDS	750	srlR_1		COG1349	Glucitol operon repressor
OGPCIBBI_01787	CDS	174				hypothetical protein
OGPCIBBI_01788	CDS	1986	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
OGPCIBBI_01789	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
OGPCIBBI_01790	CDS	1128				hypothetical protein
OGPCIBBI_01791	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
OGPCIBBI_01792	CDS	567	betI_2			HTH-type transcriptional regulator BetI
OGPCIBBI_01793	CDS	1122	mexA			Multidrug resistance protein MexA
OGPCIBBI_01794	CDS	3108	mexB		COG0841	Multidrug resistance protein MexB
OGPCIBBI_01795	CDS	1374	oprM		COG1538	Outer membrane protein OprM
OGPCIBBI_01796	CDS	1164	bcr_1			Bicyclomycin resistance protein
OGPCIBBI_01797	CDS	807	sapF		COG4167	Putrescine export system ATP-binding protein SapF
OGPCIBBI_01798	CDS	993	sapD		COG4170	Putrescine export system ATP-binding protein SapD
OGPCIBBI_01799	CDS	891	sapC		COG4171	Putrescine export system permease protein SapC
OGPCIBBI_01800	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
OGPCIBBI_01801	CDS	1644	sapA		COG4166	Peptide transport periplasmic protein SapA
OGPCIBBI_01802	CDS	246				hypothetical protein
OGPCIBBI_01803	CDS	1386	puuP		COG0531	Putrescine importer PuuP
OGPCIBBI_01804	CDS	1419	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
OGPCIBBI_01805	CDS	765	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
OGPCIBBI_01806	CDS	558	puuR			HTH-type transcriptional regulator PuuR
OGPCIBBI_01807	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
OGPCIBBI_01808	CDS	1281	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
OGPCIBBI_01809	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
OGPCIBBI_01810	CDS	978	pspF		COG1221	Psp operon transcriptional activator
OGPCIBBI_01811	CDS	669	pspA		COG1842	Phage shock protein A
OGPCIBBI_01812	CDS	225	pspB_1			Phage shock protein B
OGPCIBBI_01813	CDS	360	pspC		COG1983	Phage shock protein C
OGPCIBBI_01814	CDS	222	pspD			Phage shock protein D
OGPCIBBI_01815	CDS	315	pspE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase PspE
OGPCIBBI_01816	CDS	1680	ycjM	2.4.1.352	COG0366	Glucosylglycerate phosphorylase
OGPCIBBI_01817	CDS	1293				hypothetical protein
OGPCIBBI_01818	CDS	882	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
OGPCIBBI_01819	CDS	843	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
OGPCIBBI_01820	CDS	1053	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
OGPCIBBI_01821	CDS	789				hypothetical protein
OGPCIBBI_01822	CDS	1056	iolG	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
OGPCIBBI_01823	CDS	2268	ycjT	2.4.1.230	COG1554	Kojibiose phosphorylase
OGPCIBBI_01824	CDS	660	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
OGPCIBBI_01825	CDS	477	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
OGPCIBBI_01826	CDS	567	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
OGPCIBBI_01827	CDS	906	ompG			Outer membrane porin G
OGPCIBBI_01828	CDS	999	purR_1		COG1609	HTH-type transcriptional repressor PurR
