locus_tag	ftype	length_bp	gene	EC_number	COG	product
MDILHPCE_01035	CDS	399	hyaE			Hydrogenase-1 operon protein HyaE
MDILHPCE_01036	CDS	858				hypothetical protein
MDILHPCE_01037	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
MDILHPCE_01038	CDS	1137	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
MDILHPCE_01039	CDS	93	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
MDILHPCE_01040	CDS	1299	appA			Periplasmic AppA protein
MDILHPCE_01041	CDS	2181	etk	2.7.10.-	COG0489	Tyrosine-protein kinase etk
MDILHPCE_01042	CDS	447	etp	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Etp
MDILHPCE_01043	CDS	1140				hypothetical protein
MDILHPCE_01044	CDS	2097				hypothetical protein
MDILHPCE_01045	CDS	747				hypothetical protein
MDILHPCE_01046	CDS	645	gfcB_1			putative lipoprotein GfcB
MDILHPCE_01047	CDS	306	gfcA			Threonine-rich inner membrane protein GfcA
MDILHPCE_01048	CDS	216				hypothetical protein
MDILHPCE_01049	CDS	378			COG1662	IS1 family transposase IS1D
MDILHPCE_01050	CDS	213	cspG_1		COG1278	Cold shock-like protein CspG
MDILHPCE_01051	CDS	174	gnsA_1			Protein GnsA
MDILHPCE_01052	CDS	1074	yccM		COG0348	Putative electron transport protein YccM
MDILHPCE_01053	CDS	2700	torS	2.7.13.3	COG0784	Sensor protein TorS
MDILHPCE_01054	CDS	1029	torT		COG1879	Periplasmic protein TorT
MDILHPCE_01055	CDS	693	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
MDILHPCE_01056	CDS	1173	torC		COG3005	Cytochrome c-type protein TorC
MDILHPCE_01057	CDS	2547	torA	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 1
MDILHPCE_01058	CDS	600	torD		COG3381	Chaperone protein TorD
MDILHPCE_01059	CDS	306	cbpM			Chaperone modulatory protein CbpM
MDILHPCE_01060	CDS	921	cbpA		COG2214	Curved DNA-binding protein
MDILHPCE_01061	CDS	1257				hypothetical protein
MDILHPCE_01062	CDS	1242	agp	3.1.3.10		Glucose-1-phosphatase
MDILHPCE_01063	CDS	228	yccJ			putative protein YccJ
MDILHPCE_01064	CDS	597	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
MDILHPCE_01065	CDS	174				hypothetical protein
MDILHPCE_01066	CDS	1329	rutG		COG2233	Putative pyrimidine permease RutG
MDILHPCE_01067	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
MDILHPCE_01068	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
MDILHPCE_01069	CDS	801	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
MDILHPCE_01070	CDS	387	rutC	1.-.-.-	COG0251	Putative aminoacrylate peracid reductase RutC
MDILHPCE_01071	CDS	696	rutB	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
MDILHPCE_01072	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
MDILHPCE_01073	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
MDILHPCE_01074	CDS	3963	putA		COG0506	Bifunctional protein PutA
MDILHPCE_01075	CDS	210				hypothetical protein
MDILHPCE_01076	CDS	1509	putP		COG0591	Sodium/proline symporter
MDILHPCE_01077	CDS	111	efeU_1		COG0672	Ferrous iron permease EfeU
MDILHPCE_01078	CDS	720	efeU_2		COG0672	Ferrous iron permease EfeU
MDILHPCE_01079	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
MDILHPCE_01080	CDS	1272	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
MDILHPCE_01081	CDS	1065	phoH		COG1702	Protein PhoH
MDILHPCE_01082	CDS	414	pgaD			Biofilm PGA synthesis protein PgaD
MDILHPCE_01083	CDS	1326	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
MDILHPCE_01084	CDS	2019	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
MDILHPCE_01085	CDS	2424	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
MDILHPCE_01086	CDS	660	dgcT_1	2.7.7.65		putative diguanylate cyclase DgcT
MDILHPCE_01087	CDS	366				hypothetical protein
MDILHPCE_01088	CDS	906				IS3 family transposase IS2
MDILHPCE_01089	CDS	684	dgcT_2	2.7.7.65		putative diguanylate cyclase DgcT
MDILHPCE_01090	CDS	867				IS3 family transposase IS3
MDILHPCE_01091	CDS	300				IS3 family transposase ISEc17
MDILHPCE_01092	CDS	324				hypothetical protein
MDILHPCE_01093	CDS	987				hypothetical protein
MDILHPCE_01094	tRNA	88				tRNA-Ser(gga)
MDILHPCE_01095	CDS	939	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
MDILHPCE_01096	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
MDILHPCE_01097	CDS	555	ycdY		COG3381	Chaperone protein YcdY
MDILHPCE_01098	CDS	522	ycdZ			Inner membrane protein YcdZ
MDILHPCE_01099	CDS	834	csgG		COG1462	Curli production assembly/transport component CsgG
MDILHPCE_01100	CDS	417	csgF			Curli production assembly/transport component CsgF
MDILHPCE_01101	CDS	390	csgE			Curli production assembly/transport component CsgE
MDILHPCE_01102	CDS	651	csgD		COG2771	CsgBAC operon transcriptional regulatory protein
MDILHPCE_01103	CDS	456	csgB			Minor curlin subunit
MDILHPCE_01104	CDS	456	csgA			Major curlin subunit
MDILHPCE_01105	CDS	333	csgC			Curli assembly protein CsgC
MDILHPCE_01106	CDS	312	ymdA			putative protein YmdA
MDILHPCE_01107	CDS	534	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
MDILHPCE_01108	CDS	1482	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
MDILHPCE_01109	CDS	1158	mdoC	2.1.-.-		Glucans biosynthesis protein C
MDILHPCE_01110	CDS	1503	mdoG		COG3131	Glucans biosynthesis protein G
MDILHPCE_01111	CDS	2514	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
MDILHPCE_01112	CDS	228				hypothetical protein
MDILHPCE_01113	CDS	375				hypothetical protein
MDILHPCE_01114	CDS	1227	sbnD			Staphyloferrin B transporter
MDILHPCE_01115	CDS	921	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MDILHPCE_01116	CDS	1053				hypothetical protein
MDILHPCE_01117	CDS	576	yceI		COG2353	Protein YceI
MDILHPCE_01118	CDS	567	yceJ		COG3038	Cytochrome b561 
MDILHPCE_01119	CDS	114	yceO			putative protein YceO
MDILHPCE_01120	CDS	1119	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
MDILHPCE_01121	CDS	258	bssS			Biofilm regulator BssS
MDILHPCE_01122	CDS	246	dinI			DNA damage-inducible protein I
MDILHPCE_01123	CDS	1047	pyrC	3.5.2.3	COG0418	Dihydroorotase
MDILHPCE_01124	CDS	561	yceB			putative lipoprotein YceB
MDILHPCE_01125	CDS	648	grxB		COG2999	Glutaredoxin 2
MDILHPCE_01126	CDS	1209	mdtH			Multidrug resistance protein MdtH
MDILHPCE_01127	CDS	585	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
MDILHPCE_01128	CDS	648				hypothetical protein
MDILHPCE_01129	CDS	924	yceM	1.-.-.-	COG0673	Putative oxidoreductase YceM
MDILHPCE_01130	CDS	1536	murJ		COG0728	Lipid II flippase MurJ
MDILHPCE_01131	CDS	417	flgN		COG3418	Flagella synthesis protein FlgN
MDILHPCE_01132	CDS	294	flgM		COG2747	Negative regulator of flagellin synthesis
MDILHPCE_01133	CDS	660	flgA		COG1261	Flagella basal body P-ring formation protein FlgA
MDILHPCE_01134	CDS	417	flgB		COG1815	Flagellar basal body rod protein FlgB
MDILHPCE_01135	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
MDILHPCE_01136	CDS	696	flgD		COG1843	Basal-body rod modification protein FlgD
MDILHPCE_01137	CDS	1209	flgE		COG1749	Flagellar hook protein FlgE
MDILHPCE_01138	CDS	756	flgF		COG4787	Flagellar basal-body rod protein FlgF
MDILHPCE_01139	CDS	783	flgG		COG4786	Flagellar basal-body rod protein FlgG
MDILHPCE_01140	CDS	699	flgH			Flagellar L-ring protein
MDILHPCE_01141	CDS	1098	flgI			Flagellar P-ring protein
MDILHPCE_01142	CDS	942	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
MDILHPCE_01143	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
MDILHPCE_01144	CDS	954	flgL		COG1344	Flagellar hook-associated protein 3
MDILHPCE_01145	CDS	3186	rne	3.1.26.12	COG1530	Ribonuclease E
MDILHPCE_01146	CDS	960	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
MDILHPCE_01147	CDS	624	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
MDILHPCE_01148	CDS	522	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
MDILHPCE_01149	CDS	174	rpmF		COG0333	50S ribosomal protein L32
MDILHPCE_01150	CDS	1041	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
MDILHPCE_01151	CDS	954	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
MDILHPCE_01152	CDS	930	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MDILHPCE_01153	CDS	735	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MDILHPCE_01154	CDS	237	acpP			Acyl carrier protein
MDILHPCE_01155	CDS	1242	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MDILHPCE_01156	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
MDILHPCE_01157	CDS	1023	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MDILHPCE_01158	CDS	642	tmk_1	2.7.4.9	COG0125	Thymidylate kinase
MDILHPCE_01159	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
MDILHPCE_01160	CDS	798	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MDILHPCE_01161	CDS	1434	ptsG		COG1263	PTS system glucose-specific EIICB component
MDILHPCE_01162	CDS	2190	fhuE		COG4773	FhuE receptor
MDILHPCE_01163	CDS	360	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
MDILHPCE_01164	CDS	378				hypothetical protein
MDILHPCE_01165	CDS	642	lpoB		COG3417	Penicillin-binding protein activator LpoB
MDILHPCE_01166	CDS	825	thiK	2.7.1.89	COG0510	Thiamine kinase
MDILHPCE_01167	CDS	1026	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
MDILHPCE_01168	CDS	543				hypothetical protein
MDILHPCE_01169	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
MDILHPCE_01170	CDS	540				hypothetical protein
MDILHPCE_01171	CDS	696	comR			HTH-type transcriptional repressor ComR
MDILHPCE_01172	CDS	258	bhsA_2			Multiple stress resistance protein BhsA
MDILHPCE_01173	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
MDILHPCE_01174	CDS	3495	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MDILHPCE_01175	CDS	1074	ycfT		COG4763	Inner membrane protein YcfT
MDILHPCE_01176	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
MDILHPCE_01177	CDS	702	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MDILHPCE_01178	CDS	1239	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
MDILHPCE_01179	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
MDILHPCE_01180	CDS	840	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
MDILHPCE_01181	CDS	789	ycfZ			Inner membrane protein YcfZ
MDILHPCE_01182	CDS	462	ymfA			Inner membrane protein YmfA
MDILHPCE_01183	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
MDILHPCE_01184	CDS	795	ydcV_2			Inner membrane ABC transporter permease protein YdcV
MDILHPCE_01185	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
MDILHPCE_01186	CDS	1137	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MDILHPCE_01187	CDS	1227	pepT	3.4.11.4	COG2195	Peptidase T
MDILHPCE_01188	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
MDILHPCE_01189	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
MDILHPCE_01190	CDS	672	phoP			Transcriptional regulatory protein PhoP
MDILHPCE_01191	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MDILHPCE_01192	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
MDILHPCE_01193	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
MDILHPCE_01194	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
MDILHPCE_01195	CDS	654	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
MDILHPCE_01196	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
MDILHPCE_01197	CDS	405	ydfO_3		COG5562	putative protein YdfO
MDILHPCE_01198	CDS	732	bluR		COG0789	HTH-type transcriptional repressor BluR
MDILHPCE_01199	CDS	1212	bluF			Blue light- and temperature-regulated antirepressor BluF
MDILHPCE_01200	CDS	237	ycgZ			putative two-component-system connector protein YcgZ
MDILHPCE_01201	CDS	267	ariR			putative two-component-system connector protein AriR
MDILHPCE_01202	CDS	249	ymgC			putative protein YmgC
MDILHPCE_01203	CDS	1524	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
MDILHPCE_01204	CDS	219	ymgF			Inner membrane protein YmgF
MDILHPCE_01205	CDS	1521				hypothetical protein
MDILHPCE_01206	CDS	1017	icsA_1		COG3468	Outer membrane protein IcsA autotransporter
MDILHPCE_01207	CDS	330	ymgD			putative protein YmgD
MDILHPCE_01208	CDS	285				hypothetical protein
MDILHPCE_01209	CDS	267	minE		COG0851	Cell division topological specificity factor
MDILHPCE_01210	CDS	813	minD		COG2894	Septum site-determining protein MinD
MDILHPCE_01211	CDS	696	minC		COG0850	Septum site-determining protein MinC
MDILHPCE_01212	CDS	369				hypothetical protein
MDILHPCE_01213	CDS	402	pliG			Inhibitor of g-type lysozyme
MDILHPCE_01214	CDS	294	ycgL		COG3100	Protein YcgL
MDILHPCE_01215	CDS	660	ycgM		COG0179	putative protein YcgM
MDILHPCE_01216	CDS	447				hypothetical protein
MDILHPCE_01217	CDS	912	hlyE			Hemolysin E, chromosomal
MDILHPCE_01218	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
MDILHPCE_01219	CDS	1269	umuC		COG0389	Protein UmuC
MDILHPCE_01220	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
MDILHPCE_01221	CDS	1542	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
MDILHPCE_01222	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
MDILHPCE_01223	CDS	1533				hypothetical protein
MDILHPCE_01224	CDS	1299	dadA_1	1.4.99.-	COG0665	D-amino acid dehydrogenase
MDILHPCE_01225	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
MDILHPCE_01226	CDS	1737	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
MDILHPCE_01227	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
MDILHPCE_01228	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
MDILHPCE_01229	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
MDILHPCE_01230	CDS	255				hypothetical protein
MDILHPCE_01231	CDS	441				hypothetical protein
MDILHPCE_01232	CDS	1698	treA	3.2.1.28	COG1626	Periplasmic trehalase
MDILHPCE_01233	CDS	1419	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
MDILHPCE_01234	CDS	633	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
MDILHPCE_01235	CDS	1071	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
MDILHPCE_01236	CDS	1920	dhaR		COG3284	PTS-dependent dihydroxyacetone kinase operon regulatory protein
MDILHPCE_01237	CDS	2868				hypothetical protein
MDILHPCE_01238	CDS	180				hypothetical protein
MDILHPCE_01239	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
MDILHPCE_01240	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
MDILHPCE_01241	CDS	279				hypothetical protein
MDILHPCE_01242	CDS	1653	dauA		COG0659	C4-dicarboxylic acid transporter DauA
MDILHPCE_01243	CDS	1014	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MDILHPCE_01244	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MDILHPCE_01245	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
MDILHPCE_01246	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MDILHPCE_01247	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
MDILHPCE_01248	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MDILHPCE_01249	CDS	393	ychQ		COG3094	Protein YchQ
MDILHPCE_01250	CDS	810				hypothetical protein
MDILHPCE_01251	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
MDILHPCE_01252	CDS	108	ldrA_1			Small toxic polypeptide LdrA
MDILHPCE_01253	CDS	108	ldrA_2			Small toxic polypeptide LdrA
MDILHPCE_01254	CDS	108	ldrA_3			Small toxic polypeptide LdrA
MDILHPCE_01255	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
MDILHPCE_01256	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
MDILHPCE_01257	CDS	717	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
MDILHPCE_01258	CDS	354	ychN		COG1553	Protein YchN
MDILHPCE_01259	CDS	1395				Invasin
MDILHPCE_01260	CDS	651	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
MDILHPCE_01261	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
MDILHPCE_01262	CDS	219				hypothetical protein
MDILHPCE_01263	CDS	1392	narK		COG2223	Nitrate/nitrite transporter NarK
MDILHPCE_01264	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
MDILHPCE_01265	CDS	1539	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
MDILHPCE_01266	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
MDILHPCE_01267	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
MDILHPCE_01268	tRNA	85				tRNA-Tyr(gta)
MDILHPCE_01269	tRNA	85				tRNA-Tyr(gta)
MDILHPCE_01270	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
MDILHPCE_01271	CDS	459				hypothetical protein
MDILHPCE_01272	CDS	945			COG1752	putative NTE family protein
MDILHPCE_01273	CDS	1014	rssB		COG0784	Regulator of RpoS
MDILHPCE_01274	CDS	909	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
MDILHPCE_01275	CDS	414	hns		COG2916	DNA-binding protein H-NS
MDILHPCE_01276	CDS	618	tdk	2.7.1.21	COG1435	Thymidine kinase
MDILHPCE_01277	CDS	591				hypothetical protein
MDILHPCE_01278	CDS	186			COG3385	IS4 family transposase ISCro3
MDILHPCE_01279	CDS	2676	adhE		COG1012	Aldehyde-alcohol dehydrogenase
MDILHPCE_01280	CDS	648				hypothetical protein
MDILHPCE_01281	CDS	156				hypothetical protein
MDILHPCE_01282	CDS	162				hypothetical protein
MDILHPCE_01283	CDS	276			COG1662	IS1 family transposase IS1A
MDILHPCE_01284	CDS	378			COG1662	IS1 family transposase IS1A
MDILHPCE_01285	CDS	1677	oppA		COG4166	Periplasmic oligopeptide-binding protein
MDILHPCE_01286	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
MDILHPCE_01287	CDS	909	oppC		COG1173	Oligopeptide transport system permease protein OppC
MDILHPCE_01288	CDS	1014	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
MDILHPCE_01289	CDS	1005	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MDILHPCE_01290	CDS	330				hypothetical protein
MDILHPCE_01291	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
MDILHPCE_01292	CDS	1254	kch_1		COG1226	Voltage-gated potassium channel Kch
MDILHPCE_01293	CDS	1194	intA_1		COG0582	Prophage integrase IntA
MDILHPCE_01294	CDS	243				hypothetical protein
MDILHPCE_01295	CDS	342	dpnM	2.1.1.72		Modification methylase DpnIIA
MDILHPCE_01296	CDS	459	dam_1	2.1.1.72	COG0338	DNA adenine methylase
MDILHPCE_01297	CDS	153				hypothetical protein
MDILHPCE_01298	CDS	429				hypothetical protein
MDILHPCE_01299	CDS	681				hypothetical protein
MDILHPCE_01300	CDS	918				hypothetical protein
MDILHPCE_01301	CDS	282				hypothetical protein
MDILHPCE_01302	CDS	969				hypothetical protein
MDILHPCE_01303	CDS	837				hypothetical protein
MDILHPCE_01304	CDS	210	kilR_1			Killing protein KilR
MDILHPCE_01305	CDS	159				hypothetical protein
MDILHPCE_01306	CDS	210				hypothetical protein
MDILHPCE_01307	CDS	297				hypothetical protein
MDILHPCE_01308	CDS	210				hypothetical protein
MDILHPCE_01309	CDS	867				hypothetical protein
MDILHPCE_01310	CDS	711	prtR		COG2932	HTH-type transcriptional regulator PrtR
MDILHPCE_01311	CDS	222				hypothetical protein
MDILHPCE_01312	CDS	543				hypothetical protein
MDILHPCE_01313	CDS	909				hypothetical protein
MDILHPCE_01314	CDS	690				hypothetical protein
MDILHPCE_01315	CDS	720				hypothetical protein
MDILHPCE_01316	CDS	456				hypothetical protein
MDILHPCE_01317	CDS	171				hypothetical protein
MDILHPCE_01318	CDS	669	pphA_1	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
MDILHPCE_01319	CDS	642				hypothetical protein
MDILHPCE_01320	CDS	207				hypothetical protein
MDILHPCE_01321	CDS	810				hypothetical protein
MDILHPCE_01322	CDS	225				hypothetical protein
MDILHPCE_01323	CDS	495	rrrD_3	3.2.1.17	COG3772	Lysozyme RrrD
MDILHPCE_01324	CDS	459				hypothetical protein
MDILHPCE_01325	CDS	519				hypothetical protein
MDILHPCE_01326	CDS	615				hypothetical protein
MDILHPCE_01327	CDS	192				hypothetical protein
MDILHPCE_01328	CDS	729				hypothetical protein
MDILHPCE_01329	CDS	546	nohA_3		COG4220	Prophage DNA-packing protein NohA
MDILHPCE_01330	CDS	1923				hypothetical protein
MDILHPCE_01331	CDS	207				hypothetical protein
MDILHPCE_01332	CDS	1593				hypothetical protein
MDILHPCE_01333	CDS	1344				hypothetical protein
MDILHPCE_01334	CDS	333				hypothetical protein
MDILHPCE_01335	CDS	1428	cyn1	4.2.1.104		Cyanate hydratase
MDILHPCE_01336	CDS	1182	yycB		COG2807	putative transporter YycB
MDILHPCE_01337	CDS	612	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
MDILHPCE_01338	CDS	1254	lacY			Lactose permease
MDILHPCE_01339	CDS	2982	lacZ	3.2.1.23	COG3250	Beta-galactosidase
MDILHPCE_01340	CDS	1092	lacI		COG1609	Lactose operon repressor
MDILHPCE_01341	CDS	834				hypothetical protein
MDILHPCE_01342	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
MDILHPCE_01343	CDS	945	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
MDILHPCE_01344	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
MDILHPCE_01345	CDS	234	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
MDILHPCE_01346	CDS	2097				hypothetical protein
MDILHPCE_01347	CDS	552	tnpR		COG1961	Transposon gamma-delta resolvase
MDILHPCE_01348	CDS	3009				Tn3 family transposase ISEc63
MDILHPCE_01349	CDS	711	kch_2		COG1226	Voltage-gated potassium channel Kch
MDILHPCE_01350	CDS	297	yciI		COG2350	Protein YciI
MDILHPCE_01351	CDS	735	tonB		COG0810	Protein TonB
MDILHPCE_01352	CDS	399		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
MDILHPCE_01353	CDS	540	yciB		COG2917	putative intracellular septation protein A
MDILHPCE_01354	CDS	744				hypothetical protein
MDILHPCE_01355	CDS	639	ompW		COG3047	Outer membrane protein W
MDILHPCE_01356	CDS	507	yciE		COG3685	Protein YciE
MDILHPCE_01357	CDS	501	yciF		COG3685	Protein YciF
MDILHPCE_01358	CDS	180				hypothetical protein
MDILHPCE_01359	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MDILHPCE_01360	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MDILHPCE_01361	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
MDILHPCE_01362	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
MDILHPCE_01363	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
MDILHPCE_01364	CDS	882	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
MDILHPCE_01365	CDS	621	yciO		COG0009	putative protein YciO
MDILHPCE_01366	CDS	1896				hypothetical protein
MDILHPCE_01367	CDS	876	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MDILHPCE_01368	CDS	591	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
MDILHPCE_01369	CDS	759	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
MDILHPCE_01370	CDS	1050	sohB	3.4.21.-	COG0616	putative protease SohB
MDILHPCE_01371	CDS	252	yciN			Protein YciN
MDILHPCE_01372	CDS	2598	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
MDILHPCE_01373	CDS	975	cysB			HTH-type transcriptional regulator CysB
MDILHPCE_01374	CDS	129	ymiA			Protein YmiA
MDILHPCE_01375	CDS	168				hypothetical protein
MDILHPCE_01376	CDS	96	ymiC			Protein YmiC
MDILHPCE_01377	CDS	2676	acnA	4.2.1.3	COG1048	Aconitate hydratase A
MDILHPCE_01378	CDS	591	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
MDILHPCE_01379	CDS	765	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
MDILHPCE_01380	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
