locus_tag	ftype	length_bp	gene	EC_number	COG	product
CPCIEOCC_00866	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
CPCIEOCC_00867	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
CPCIEOCC_00868	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
CPCIEOCC_00869	CDS	2349	pdeI	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeI
CPCIEOCC_00870	CDS	1329				hypothetical protein
CPCIEOCC_00871	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
CPCIEOCC_00872	CDS	384				hypothetical protein
CPCIEOCC_00873	CDS	1116	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
CPCIEOCC_00874	CDS	627	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
CPCIEOCC_00875	CDS	1203	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
CPCIEOCC_00876	CDS	759	deoR		COG1349	Deoxyribose operon repressor
CPCIEOCC_00877	CDS	597	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
CPCIEOCC_00878	CDS	1233	mdfA			Multidrug transporter MdfA
CPCIEOCC_00879	CDS	279				hypothetical protein
CPCIEOCC_00880	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
CPCIEOCC_00881	CDS	1128	ybjJ			Inner membrane protein YbjJ
CPCIEOCC_00882	CDS	537	rcdA		COG3226	HTH-type transcriptional regulator RcdA
CPCIEOCC_00883	CDS	1686	aspT_1			Aspartate/alanine antiporter
CPCIEOCC_00884	CDS	378	ybjM			Inner membrane protein YbjM
CPCIEOCC_00885	CDS	258	grxA		COG0695	Glutaredoxin 1
CPCIEOCC_00886	CDS	288				hypothetical protein
CPCIEOCC_00887	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
CPCIEOCC_00888	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
CPCIEOCC_00889	CDS	477	ybjN			putative protein YbjN
CPCIEOCC_00890	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein
CPCIEOCC_00891	CDS	1134	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CPCIEOCC_00892	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
CPCIEOCC_00893	CDS	846	ydcV_1			Inner membrane ABC transporter permease protein YdcV
CPCIEOCC_00894	CDS	489	ybjO			Inner membrane protein YbjO
CPCIEOCC_00895	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
CPCIEOCC_00896	CDS	732	artJ		COG0834	ABC transporter arginine-binding protein 1
CPCIEOCC_00897	CDS	669	artM_1		COG4160	Arginine ABC transporter permease protein ArtM
CPCIEOCC_00898	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
CPCIEOCC_00899	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
CPCIEOCC_00900	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
CPCIEOCC_00901	CDS	516	ybjP			putative lipoprotein YbjP
CPCIEOCC_00902	CDS	324				hypothetical protein
CPCIEOCC_00903	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
CPCIEOCC_00904	CDS	1014	oleD_1	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
CPCIEOCC_00905	CDS	1431				hypothetical protein
CPCIEOCC_00906	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
CPCIEOCC_00907	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
CPCIEOCC_00908	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
CPCIEOCC_00909	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
CPCIEOCC_00910	CDS	900	lysO		COG2431	Lysine exporter LysO
CPCIEOCC_00911	CDS	696	aqpZ		COG0580	Aquaporin Z
CPCIEOCC_00912	CDS	1659				hypothetical protein
CPCIEOCC_00913	CDS	993				hypothetical protein
CPCIEOCC_00914	CDS	1098	macA		COG0845	Macrolide export protein MacA
CPCIEOCC_00915	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
CPCIEOCC_00916	CDS	225	cspD		COG1278	Cold shock-like protein CspD
CPCIEOCC_00917	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
CPCIEOCC_00918	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
CPCIEOCC_00919	tRNA	88				tRNA-Ser(gga)
CPCIEOCC_00920	CDS	219	infA		COG0361	Translation initiation factor IF-1
CPCIEOCC_00921	CDS	705	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
CPCIEOCC_00922	CDS	1722	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
CPCIEOCC_00923	CDS	1767	cydD		COG4988	ATP-binding/permease protein CydD
CPCIEOCC_00924	CDS	966	trxB	1.8.1.9	COG0492	Thioredoxin reductase
CPCIEOCC_00925	CDS	495	lrp		COG1522	Leucine-responsive regulatory protein
CPCIEOCC_00926	CDS	4068	ftsK		COG1674	DNA translocase FtsK
CPCIEOCC_00927	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
CPCIEOCC_00928	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
CPCIEOCC_00929	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
CPCIEOCC_00930	CDS	2445	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
CPCIEOCC_00931	CDS	618	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
CPCIEOCC_00932	CDS	864	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
CPCIEOCC_00933	CDS	627	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
CPCIEOCC_00934	CDS	1149	ycaD			putative MFS-type transporter YcaD
CPCIEOCC_00935	CDS	1431	ycaM		COG0531	Inner membrane transporter YcaM
CPCIEOCC_00936	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
CPCIEOCC_00937	CDS	591	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
CPCIEOCC_00938	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
CPCIEOCC_00939	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
CPCIEOCC_00940	CDS	858	focA		COG2116	putative formate transporter 1
CPCIEOCC_00941	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
CPCIEOCC_00942	CDS	693				hypothetical protein
CPCIEOCC_00943	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
CPCIEOCC_00944	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
CPCIEOCC_00945	CDS	765	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
CPCIEOCC_00946	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
CPCIEOCC_00947	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
CPCIEOCC_00948	CDS	285	ihfB		COG0776	Integration host factor subunit beta
CPCIEOCC_00949	CDS	2265				hypothetical protein
CPCIEOCC_00950	CDS	1749	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
CPCIEOCC_00951	CDS	987	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
CPCIEOCC_00952	CDS	1233				hypothetical protein
CPCIEOCC_00953	CDS	183				hypothetical protein
CPCIEOCC_00954	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
CPCIEOCC_00955	CDS	894				hypothetical protein
CPCIEOCC_00956	CDS	780				hypothetical protein
CPCIEOCC_00957	CDS	786	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
CPCIEOCC_00958	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
CPCIEOCC_00959	CDS	705	mukE		COG3095	Chromosome partition protein MukE
CPCIEOCC_00960	CDS	4461	mukB		COG3096	Chromosome partition protein MukB
CPCIEOCC_00961	CDS	1848	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
CPCIEOCC_00962	CDS	549				hypothetical protein
CPCIEOCC_00963	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
CPCIEOCC_00964	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
CPCIEOCC_00965	CDS	726	ompF		COG3203	Outer membrane porin F
CPCIEOCC_00966	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
CPCIEOCC_00967	CDS	1203	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
CPCIEOCC_00968	CDS	2613	pepN	3.4.11.2	COG0308	Aminopeptidase N
CPCIEOCC_00969	CDS	768	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
CPCIEOCC_00970	CDS	792	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
CPCIEOCC_00971	CDS	1146	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
CPCIEOCC_00972	CDS	960	ssuA			Putative aliphatic sulfonates-binding protein
CPCIEOCC_00973	CDS	576	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
CPCIEOCC_00974	CDS	543	elfA			Laminin-binding fimbrial subunit ElfA
CPCIEOCC_00975	CDS	702	elfD		COG3121	putative fimbrial chaperone protein ElfD
CPCIEOCC_00976	CDS	2601	elfC_1		COG3188	putative outer membrane usher protein ElfC
CPCIEOCC_00977	CDS	1071	elfG_1		COG3539	putative fimbrial-like protein ElfG
CPCIEOCC_00978	CDS	543	ycbU		COG3539	putative fimbrial-like protein YcbU
CPCIEOCC_00979	CDS	564	ycbV		COG3539	putative fimbrial-like protein YcbV
CPCIEOCC_00980	CDS	690	ycbF		COG3121	putative fimbrial chaperone YcbF
CPCIEOCC_00981	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
CPCIEOCC_00982	CDS	543	zapC			Cell division protein ZapC
CPCIEOCC_00983	CDS	1110	ycbX		COG0633	putative protein YcbX
CPCIEOCC_00984	CDS	2109	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
CPCIEOCC_00985	CDS	1908	uup		COG0488	ABC transporter ATP-binding protein uup
CPCIEOCC_00986	CDS	1254	pqiA		COG2995	Intermembrane transport protein PqiA
CPCIEOCC_00987	CDS	1641	pqiB		COG3008	Intermembrane transport protein PqiB
CPCIEOCC_00988	CDS	564	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
CPCIEOCC_00989	CDS	168	rmf		COG3130	Ribosome modulation factor
CPCIEOCC_00990	CDS	627	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
CPCIEOCC_00991	CDS	1761	lon_2	3.4.21.53		Lon protease
CPCIEOCC_00992	CDS	453	matP		COG3120	Macrodomain Ter protein
CPCIEOCC_00993	CDS	1041	ompA_1		COG2885	Outer membrane protein A
CPCIEOCC_00994	CDS	510	sulA		COG5404	Cell division inhibitor SulA
CPCIEOCC_00995	CDS	630	sxy		COG3070	Protein Sxy
CPCIEOCC_00996	CDS	2163	yccS		COG1289	Inner membrane protein YccS
CPCIEOCC_00997	CDS	447	yccF		COG3304	Inner membrane protein YccF
CPCIEOCC_00998	CDS	2055	helD	3.6.4.12	COG0210	DNA helicase IV
CPCIEOCC_00999	CDS	231	mgsA_1	4.2.3.3	COG1803	Methylglyoxal synthase
CPCIEOCC_01000	CDS	207	mgsA_2	4.2.3.3		Methylglyoxal synthase
CPCIEOCC_01001	CDS	663				hypothetical protein
CPCIEOCC_01002	CDS	414	yccU		COG1832	putative protein YccU
CPCIEOCC_01003	CDS	318	hspQ		COG3785	Heat shock protein HspQ
CPCIEOCC_01004	CDS	1176	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
CPCIEOCC_01005	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
CPCIEOCC_01006	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
CPCIEOCC_01007	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
CPCIEOCC_01008	tRNA	88				tRNA-Ser(tga)
CPCIEOCC_01009	CDS	1119	hyaA	1.12.99.6	COG1740	Hydrogenase-1 small chain
CPCIEOCC_01010	CDS	1794	hyaB	1.12.99.6	COG0374	Hydrogenase-1 large chain
CPCIEOCC_01011	CDS	708	hyaC		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
CPCIEOCC_01012	CDS	588	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
CPCIEOCC_01013	CDS	399	hyaE			Hydrogenase-1 operon protein HyaE
CPCIEOCC_01014	CDS	858				hypothetical protein
CPCIEOCC_01015	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
CPCIEOCC_01016	CDS	1137	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
CPCIEOCC_01017	CDS	93	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
CPCIEOCC_01018	CDS	1299	appA			Periplasmic AppA protein
CPCIEOCC_01019	CDS	2181	etk	2.7.10.-	COG0489	Tyrosine-protein kinase etk
CPCIEOCC_01020	CDS	447	etp	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Etp
CPCIEOCC_01021	CDS	1140				hypothetical protein
CPCIEOCC_01022	CDS	2097				hypothetical protein
CPCIEOCC_01023	CDS	747				hypothetical protein
CPCIEOCC_01024	CDS	645	gfcB_1			putative lipoprotein GfcB
CPCIEOCC_01025	CDS	306	gfcA			Threonine-rich inner membrane protein GfcA
CPCIEOCC_01026	CDS	213	cspG_1		COG1278	Cold shock-like protein CspG
CPCIEOCC_01027	CDS	174	gnsA_1			Protein GnsA
CPCIEOCC_01028	CDS	1074	yccM		COG0348	Putative electron transport protein YccM
CPCIEOCC_01029	CDS	2700	torS	2.7.13.3	COG0784	Sensor protein TorS
CPCIEOCC_01030	CDS	1029	torT		COG1879	Periplasmic protein TorT
CPCIEOCC_01031	CDS	693	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
CPCIEOCC_01032	CDS	1173	torC		COG3005	Cytochrome c-type protein TorC
CPCIEOCC_01033	CDS	2547	torA	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 1
CPCIEOCC_01034	CDS	600	torD		COG3381	Chaperone protein TorD
CPCIEOCC_01035	CDS	306	cbpM			Chaperone modulatory protein CbpM
CPCIEOCC_01036	CDS	921	cbpA		COG2214	Curved DNA-binding protein
CPCIEOCC_01037	CDS	891				hypothetical protein
CPCIEOCC_01038	CDS	249				hypothetical protein
CPCIEOCC_01039	CDS	1242	agp	3.1.3.10		Glucose-1-phosphatase
CPCIEOCC_01040	CDS	228	yccJ			putative protein YccJ
CPCIEOCC_01041	CDS	597	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
CPCIEOCC_01042	CDS	174				hypothetical protein
CPCIEOCC_01043	CDS	1329	rutG		COG2233	Putative pyrimidine permease RutG
CPCIEOCC_01044	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
CPCIEOCC_01045	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
CPCIEOCC_01046	CDS	801	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
CPCIEOCC_01047	CDS	387	rutC	1.-.-.-	COG0251	Putative aminoacrylate peracid reductase RutC
CPCIEOCC_01048	CDS	696	rutB	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
CPCIEOCC_01049	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
CPCIEOCC_01050	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
CPCIEOCC_01051	CDS	3963	putA		COG0506	Bifunctional protein PutA
CPCIEOCC_01052	CDS	210				hypothetical protein
CPCIEOCC_01053	CDS	1509	putP		COG0591	Sodium/proline symporter
CPCIEOCC_01054	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
CPCIEOCC_01055	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
CPCIEOCC_01056	CDS	1272	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
CPCIEOCC_01057	CDS	1065	phoH		COG1702	Protein PhoH
CPCIEOCC_01058	CDS	414	pgaD			Biofilm PGA synthesis protein PgaD
CPCIEOCC_01059	CDS	1326	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
CPCIEOCC_01060	CDS	2019	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
CPCIEOCC_01061	CDS	2424	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
CPCIEOCC_01062	CDS	1209			COG3385	IS4 family transposase ISVsa5
CPCIEOCC_01063	CDS	657	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
CPCIEOCC_01064	CDS	555	ycdY		COG3381	Chaperone protein YcdY
CPCIEOCC_01065	CDS	522	ycdZ			Inner membrane protein YcdZ
CPCIEOCC_01066	CDS	834	csgG		COG1462	Curli production assembly/transport component CsgG
CPCIEOCC_01067	CDS	417	csgF			Curli production assembly/transport component CsgF
CPCIEOCC_01068	CDS	390	csgE			Curli production assembly/transport component CsgE
CPCIEOCC_01069	CDS	651	csgD		COG2771	CsgBAC operon transcriptional regulatory protein
CPCIEOCC_01070	CDS	456	csgB			Minor curlin subunit
CPCIEOCC_01071	CDS	456	csgA			Major curlin subunit
CPCIEOCC_01072	CDS	333	csgC			Curli assembly protein CsgC
CPCIEOCC_01073	CDS	312	ymdA			putative protein YmdA
CPCIEOCC_01074	CDS	534	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
CPCIEOCC_01075	CDS	1482	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
CPCIEOCC_01076	CDS	1158	mdoC	2.1.-.-		Glucans biosynthesis protein C
CPCIEOCC_01077	CDS	1503	mdoG		COG3131	Glucans biosynthesis protein G
CPCIEOCC_01078	CDS	2514	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
CPCIEOCC_01079	CDS	228				hypothetical protein
CPCIEOCC_01080	CDS	375				hypothetical protein
CPCIEOCC_01081	CDS	1227	sbnD			Staphyloferrin B transporter
CPCIEOCC_01082	CDS	921	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
CPCIEOCC_01083	CDS	1053				hypothetical protein
CPCIEOCC_01084	CDS	576	yceI		COG2353	Protein YceI
CPCIEOCC_01085	CDS	567	yceJ		COG3038	Cytochrome b561 
CPCIEOCC_01086	CDS	114	yceO			putative protein YceO
CPCIEOCC_01087	CDS	1119	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
CPCIEOCC_01088	CDS	255	bssS			Biofilm regulator BssS
CPCIEOCC_01089	CDS	246	dinI			DNA damage-inducible protein I
CPCIEOCC_01090	CDS	1047	pyrC	3.5.2.3	COG0418	Dihydroorotase
CPCIEOCC_01091	CDS	561	yceB			putative lipoprotein YceB
CPCIEOCC_01092	CDS	648	grxB		COG2999	Glutaredoxin 2
CPCIEOCC_01093	CDS	1209	mdtH			Multidrug resistance protein MdtH
CPCIEOCC_01094	CDS	585	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
CPCIEOCC_01095	CDS	648				hypothetical protein
CPCIEOCC_01096	CDS	924	yceM	1.-.-.-	COG0673	Putative oxidoreductase YceM
CPCIEOCC_01097	CDS	1536	murJ		COG0728	Lipid II flippase MurJ
CPCIEOCC_01098	CDS	417	flgN		COG3418	Flagella synthesis protein FlgN
CPCIEOCC_01099	CDS	294	flgM		COG2747	Negative regulator of flagellin synthesis
CPCIEOCC_01100	CDS	660	flgA		COG1261	Flagella basal body P-ring formation protein FlgA
CPCIEOCC_01101	CDS	378	flgB_2		COG1815	Flagellar basal body rod protein FlgB
CPCIEOCC_01102	CDS	405	flgC_2		COG1558	Flagellar basal-body rod protein FlgC
CPCIEOCC_01103	CDS	696	flgD		COG1843	Basal-body rod modification protein FlgD
CPCIEOCC_01104	CDS	1209	flgE_2		COG1749	Flagellar hook protein FlgE
CPCIEOCC_01105	CDS	756	flgF_2		COG4787	Flagellar basal-body rod protein FlgF
CPCIEOCC_01106	CDS	783	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
CPCIEOCC_01107	CDS	699	flgH_2			Flagellar L-ring protein
CPCIEOCC_01108	CDS	1098	flgI_2			Flagellar P-ring protein
CPCIEOCC_01109	CDS	942	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
CPCIEOCC_01110	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
CPCIEOCC_01111	CDS	954	flgL_2		COG1344	Flagellar hook-associated protein 3
CPCIEOCC_01112	CDS	3186	rne	3.1.26.12	COG1530	Ribonuclease E
CPCIEOCC_01113	CDS	960	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
CPCIEOCC_01114	CDS	624	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
CPCIEOCC_01115	CDS	522	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
CPCIEOCC_01116	CDS	174	rpmF		COG0333	50S ribosomal protein L32
CPCIEOCC_01117	CDS	1041	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
CPCIEOCC_01118	CDS	954	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
CPCIEOCC_01119	CDS	930	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
CPCIEOCC_01120	CDS	735	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CPCIEOCC_01121	CDS	237	acpP_1			Acyl carrier protein
CPCIEOCC_01122	CDS	1242	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
CPCIEOCC_01123	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
CPCIEOCC_01124	CDS	1023	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
CPCIEOCC_01125	CDS	642	tmk_1	2.7.4.9	COG0125	Thymidylate kinase
CPCIEOCC_01126	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
CPCIEOCC_01127	CDS	798	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
CPCIEOCC_01128	CDS	1434	ptsG		COG1263	PTS system glucose-specific EIICB component
CPCIEOCC_01129	CDS	2190	fhuE		COG4773	FhuE receptor
CPCIEOCC_01130	CDS	360	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
CPCIEOCC_01131	CDS	378				hypothetical protein
CPCIEOCC_01132	CDS	642	lpoB		COG3417	Penicillin-binding protein activator LpoB
CPCIEOCC_01133	CDS	825	thiK	2.7.1.89	COG0510	Thiamine kinase
CPCIEOCC_01134	CDS	1026	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
CPCIEOCC_01135	CDS	543				hypothetical protein
CPCIEOCC_01136	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
CPCIEOCC_01137	CDS	540				hypothetical protein
CPCIEOCC_01138	CDS	696	comR			HTH-type transcriptional repressor ComR
CPCIEOCC_01139	CDS	258	bhsA_2			Multiple stress resistance protein BhsA
CPCIEOCC_01140	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
CPCIEOCC_01141	CDS	3495	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
CPCIEOCC_01142	CDS	1074	ycfT		COG4763	Inner membrane protein YcfT
CPCIEOCC_01143	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
CPCIEOCC_01144	CDS	702	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
CPCIEOCC_01145	CDS	1239	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
CPCIEOCC_01146	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
CPCIEOCC_01147	CDS	822	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
CPCIEOCC_01148	CDS	789	ycfZ			Inner membrane protein YcfZ
CPCIEOCC_01149	CDS	462	ymfA			Inner membrane protein YmfA
CPCIEOCC_01150	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
CPCIEOCC_01151	CDS	795	ydcV_2			Inner membrane ABC transporter permease protein YdcV
CPCIEOCC_01152	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
CPCIEOCC_01153	CDS	1137	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CPCIEOCC_01154	CDS	1230	pepT	3.4.11.4	COG2195	Peptidase T
CPCIEOCC_01155	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
CPCIEOCC_01156	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
CPCIEOCC_01157	CDS	672	phoP			Transcriptional regulatory protein PhoP
CPCIEOCC_01158	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
CPCIEOCC_01159	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
CPCIEOCC_01160	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
CPCIEOCC_01161	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
CPCIEOCC_01162	CDS	654	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
CPCIEOCC_01163	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
CPCIEOCC_01164	CDS	405	ydfO_1		COG5562	putative protein YdfO
CPCIEOCC_01165	CDS	732	bluR		COG0789	HTH-type transcriptional repressor BluR
CPCIEOCC_01166	CDS	1212	bluF			Blue light- and temperature-regulated antirepressor BluF
CPCIEOCC_01167	CDS	237	ycgZ			putative two-component-system connector protein YcgZ
CPCIEOCC_01168	CDS	267	ariR			putative two-component-system connector protein AriR
CPCIEOCC_01169	CDS	249	ymgC			putative protein YmgC
CPCIEOCC_01170	CDS	1524	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
CPCIEOCC_01171	CDS	219	ymgF			Inner membrane protein YmgF
CPCIEOCC_01172	CDS	210				hypothetical protein
CPCIEOCC_01173	CDS	2322				hypothetical protein
CPCIEOCC_01174	CDS	330	ymgD			putative protein YmgD
CPCIEOCC_01175	CDS	285				hypothetical protein
CPCIEOCC_01176	CDS	327				putative autotransporter
CPCIEOCC_01177	CDS	267	minE		COG0851	Cell division topological specificity factor
CPCIEOCC_01178	CDS	813	minD		COG2894	Septum site-determining protein MinD
CPCIEOCC_01179	CDS	696	minC		COG0850	Septum site-determining protein MinC
CPCIEOCC_01180	CDS	369				hypothetical protein
CPCIEOCC_01181	CDS	402	pliG			Inhibitor of g-type lysozyme
CPCIEOCC_01182	CDS	294	ycgL		COG3100	Protein YcgL
