locus_tag	ftype	length_bp	gene	EC_number	COG	product
BGNPKDDB_01476	CDS	837	ftsA_1			Cell division protein FtsA
BGNPKDDB_01477	CDS	1188	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
BGNPKDDB_01478	CDS	1227				hypothetical protein
BGNPKDDB_01479	CDS	1404				hypothetical protein
BGNPKDDB_01480	CDS	1362	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
BGNPKDDB_01481	CDS	888	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
BGNPKDDB_01482	CDS	660	eutL		COG4816	Ethanolamine utilization protein EutL
BGNPKDDB_01483	CDS	501	eutK		COG4577	Ethanolamine utilization protein EutK
BGNPKDDB_01484	CDS	1053				hypothetical protein
BGNPKDDB_01485	CDS	900	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
BGNPKDDB_01486	CDS	870	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
BGNPKDDB_01487	CDS	426	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
BGNPKDDB_01488	CDS	450	yfeZ			Inner membrane protein YfeZ
BGNPKDDB_01489	CDS	576	yfeY			putative protein YfeY
BGNPKDDB_01490	CDS	900	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
BGNPKDDB_01491	CDS	1305	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
BGNPKDDB_01492	CDS	1425	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
BGNPKDDB_01493	CDS	897	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
BGNPKDDB_01494	CDS	858	murR_3		COG1737	HTH-type transcriptional regulator MurR
BGNPKDDB_01495	CDS	792	ucpA	1.-.-.-		Oxidoreductase UcpA
BGNPKDDB_01496	CDS	1017	cysP		COG4150	Thiosulfate-binding protein
BGNPKDDB_01497	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
BGNPKDDB_01498	CDS	876	cysW		COG4208	Sulfate transport system permease protein CysW
BGNPKDDB_01499	CDS	1098	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
BGNPKDDB_01500	CDS	912	cysM	2.5.1.47	COG0031	Cysteine synthase B
BGNPKDDB_01501	CDS	369				hypothetical protein
BGNPKDDB_01502	CDS	852	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
BGNPKDDB_01503	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
BGNPKDDB_01504	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
BGNPKDDB_01505	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
BGNPKDDB_01506	CDS	972	cysK	2.5.1.47	COG0031	Cysteine synthase A
BGNPKDDB_01507	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
BGNPKDDB_01508	CDS	999	zipA		COG3115	Cell division protein ZipA
BGNPKDDB_01509	CDS	2016	ligA	6.5.1.2	COG0272	DNA ligase
BGNPKDDB_01510	CDS	219				hypothetical protein
BGNPKDDB_01511	CDS	999				hypothetical protein
BGNPKDDB_01512	CDS	927	cynR_2			HTH-type transcriptional regulator CynR
BGNPKDDB_01513	CDS	342				hypothetical protein
BGNPKDDB_01514	tRNA	76				tRNA-Lys(ttt)
BGNPKDDB_01515	tRNA	76				tRNA-Val(tac)
BGNPKDDB_01516	tRNA	76				tRNA-Val(tac)
BGNPKDDB_01517	tRNA	76				tRNA-Val(tac)
BGNPKDDB_01518	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BGNPKDDB_01519	CDS	543				hypothetical protein
BGNPKDDB_01520	CDS	270				IS200/IS605 family transposase IS609
BGNPKDDB_01521	CDS	807				IS200/IS605 family transposase IS609
BGNPKDDB_01522	CDS	372				hypothetical protein
BGNPKDDB_01523	CDS	360				hypothetical protein
BGNPKDDB_01524	tRNA	76				tRNA-Ala(ggc)
BGNPKDDB_01525	tRNA	76				tRNA-Ala(ggc)
BGNPKDDB_01526	CDS	2190	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
BGNPKDDB_01527	CDS	1203	nupC		COG1972	Nucleoside permease NupC
BGNPKDDB_01528	CDS	1239	mntH		COG1914	Divalent metal cation transporter MntH
BGNPKDDB_01529	CDS	327				hypothetical protein
BGNPKDDB_01530	CDS	1257	yfeO			Putative ion-transport protein YfeO
BGNPKDDB_01531	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
BGNPKDDB_01532	CDS	327	fryB_1	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
BGNPKDDB_01533	CDS	1248	fryC		COG1299	Fructose-like permease IIC component 1
BGNPKDDB_01534	CDS	1086	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
BGNPKDDB_01535	CDS	1038	ypdE	3.4.11.-	COG1363	Aminopeptidase YpdE
BGNPKDDB_01536	CDS	2496	fryA_1		COG1080	Multiphosphoryl transfer protein 1
BGNPKDDB_01537	CDS	858	rhaR_3			HTH-type transcriptional activator RhaR
BGNPKDDB_01538	CDS	735	ypdB		COG3279	Transcriptional regulatory protein YpdB
BGNPKDDB_01539	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
BGNPKDDB_01540	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
BGNPKDDB_01541	CDS	921	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
BGNPKDDB_01542	CDS	243				hypothetical protein
BGNPKDDB_01543	CDS	276				hypothetical protein
BGNPKDDB_01544	CDS	633	yfdX			Protein YfdX
BGNPKDDB_01545	CDS	1251	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
BGNPKDDB_01546	CDS	1695	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
BGNPKDDB_01547	CDS	945				hypothetical protein
BGNPKDDB_01548	CDS	1146	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
BGNPKDDB_01549	CDS	3594	evgS	2.7.13.3	COG0784	Sensor protein EvgS
BGNPKDDB_01550	CDS	615	evgA			DNA-binding transcriptional activator EvgA
BGNPKDDB_01551	CDS	1164	emrK		COG1566	putative multidrug resistance protein EmrK
BGNPKDDB_01552	CDS	1539	emrY			putative multidrug resistance protein EmrY
BGNPKDDB_01553	CDS	1329	dsdA	4.3.1.18	COG3048	D-serine dehydratase
BGNPKDDB_01554	CDS	219	dsdX		COG2610	D-serine transporter DsdX
BGNPKDDB_01555	CDS	954	cytR_1		COG1609	HTH-type transcriptional repressor CytR
BGNPKDDB_01556	CDS	1434	sacA_1	3.2.1.26		Sucrose-6-phosphate hydrolase
BGNPKDDB_01557	CDS	915	scrK	2.7.1.4	COG0524	Fructokinase
BGNPKDDB_01558	CDS	1248	cscB			Sucrose permease
BGNPKDDB_01559	tRNA	75				tRNA-Arg(cct)
BGNPKDDB_01560	CDS	1050	yfdC		COG2116	Inner membrane protein YfdC
BGNPKDDB_01561	CDS	756	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
BGNPKDDB_01562	CDS	1293				hypothetical protein
BGNPKDDB_01563	CDS	1341	fadL		COG2067	Long-chain fatty acid transport protein
BGNPKDDB_01564	CDS	285				hypothetical protein
BGNPKDDB_01565	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
BGNPKDDB_01566	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
BGNPKDDB_01567	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
BGNPKDDB_01568	CDS	564	yfcV			putative fimbrial-like protein YfcV
BGNPKDDB_01569	CDS	2640	papC_1		COG3188	Outer membrane usher protein PapC
BGNPKDDB_01570	CDS	750	yfcS		COG3121	putative fimbrial chaperone YfcS
BGNPKDDB_01571	CDS	492	yfcR			putative fimbrial-like protein YfcR
BGNPKDDB_01572	CDS	486	yfcQ			putative fimbrial-like protein YfcQ
BGNPKDDB_01573	CDS	525	yfcP			putative fimbrial-like protein YfcP
BGNPKDDB_01574	CDS	843	yfcO			putative protein YfcO
BGNPKDDB_01575	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
BGNPKDDB_01576	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
BGNPKDDB_01577	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
BGNPKDDB_01578	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
BGNPKDDB_01579	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
BGNPKDDB_01580	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
BGNPKDDB_01581	CDS	279				hypothetical protein
BGNPKDDB_01582	CDS	2007	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
BGNPKDDB_01583	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
BGNPKDDB_01584	CDS	1179	yfcJ			putative MFS-type transporter YfcJ
BGNPKDDB_01585	CDS	996	flk			Flagellar regulator flk
BGNPKDDB_01586	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
BGNPKDDB_01587	CDS	1014	usg		COG0136	USG-1 protein
BGNPKDDB_01588	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BGNPKDDB_01589	CDS	660	dedA		COG0586	Protein DedA
BGNPKDDB_01590	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BGNPKDDB_01591	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
BGNPKDDB_01592	CDS	663	dedD			Cell division protein DedD
BGNPKDDB_01593	CDS	489	cvpA		COG1286	Colicin V production protein
BGNPKDDB_01594	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
BGNPKDDB_01595	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
BGNPKDDB_01596	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
BGNPKDDB_01597	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
BGNPKDDB_01598	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
BGNPKDDB_01599	CDS	717	hisM		COG4160	Histidine transport system permease protein HisM
BGNPKDDB_01600	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
BGNPKDDB_01601	CDS	903				ISNCY family transposase ISRor2
BGNPKDDB_01602	CDS	894				Epimerase family protein
BGNPKDDB_01603	CDS	363	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
BGNPKDDB_01604	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
BGNPKDDB_01605	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
BGNPKDDB_01606	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
BGNPKDDB_01607	CDS	543	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
BGNPKDDB_01608	CDS	1479				hypothetical protein
BGNPKDDB_01609	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
BGNPKDDB_01610	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
BGNPKDDB_01611	CDS	456				hypothetical protein
BGNPKDDB_01612	CDS	495				hypothetical protein
BGNPKDDB_01613	CDS	651	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
BGNPKDDB_01614	CDS	1833				hypothetical protein
BGNPKDDB_01615	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
BGNPKDDB_01616	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
BGNPKDDB_01617	CDS	939	hdfR_1			HTH-type transcriptional regulator HdfR
BGNPKDDB_01618	CDS	165				hypothetical protein
BGNPKDDB_01619	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
BGNPKDDB_01620	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
BGNPKDDB_01621	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
BGNPKDDB_01622	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
BGNPKDDB_01623	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
BGNPKDDB_01624	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
BGNPKDDB_01625	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
BGNPKDDB_01626	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
BGNPKDDB_01627	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
BGNPKDDB_01628	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
BGNPKDDB_01629	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
BGNPKDDB_01630	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
BGNPKDDB_01631	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
BGNPKDDB_01632	CDS	423				hypothetical protein
BGNPKDDB_01633	CDS	717				hypothetical protein
BGNPKDDB_01634	CDS	273				hypothetical protein
BGNPKDDB_01635	CDS	327				hypothetical protein
BGNPKDDB_01636	CDS	504	yfbM			Protein YfbM
BGNPKDDB_01637	CDS	1209			COG3385	IS4 family transposase ISVsa5
BGNPKDDB_01638	CDS	921				hypothetical protein
BGNPKDDB_01639	CDS	735				hypothetical protein
BGNPKDDB_01640	CDS	963				hypothetical protein
BGNPKDDB_01641	CDS	1221	elaD	3.4.22.-		Protease ElaD
BGNPKDDB_01642	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
BGNPKDDB_01643	CDS	462	elaA		COG2153	Protein ElaA
BGNPKDDB_01644	CDS	306	elaB		COG4575	Protein ElaB
BGNPKDDB_01645	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
BGNPKDDB_01646	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BGNPKDDB_01647	CDS	759	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BGNPKDDB_01648	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BGNPKDDB_01649	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
BGNPKDDB_01650	CDS	1356	menE_2	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
BGNPKDDB_01651	CDS	267	pmrD			Signal transduction protein PmrD
BGNPKDDB_01652	CDS	387	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
BGNPKDDB_01653	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
BGNPKDDB_01654	CDS	1653	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
BGNPKDDB_01655	CDS	891	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
BGNPKDDB_01656	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
BGNPKDDB_01657	CDS	969	arnC_2	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BGNPKDDB_01658	CDS	1158	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
BGNPKDDB_01659	CDS	603	ais	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
BGNPKDDB_01660	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
BGNPKDDB_01661	CDS	543				hypothetical protein
BGNPKDDB_01662	CDS	1203	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
BGNPKDDB_01663	CDS	783	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
BGNPKDDB_01664	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
BGNPKDDB_01665	CDS	1290	rhmT			Inner membrane transport protein RhmT
BGNPKDDB_01666	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
BGNPKDDB_01667	CDS	198				hypothetical protein
BGNPKDDB_01668	CDS	996				ISNCY family transposase ISRor2
BGNPKDDB_01669	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
BGNPKDDB_01670	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
BGNPKDDB_01671	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
BGNPKDDB_01672	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
BGNPKDDB_01673	CDS	1080	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
BGNPKDDB_01674	CDS	879	cysB_1			HTH-type transcriptional regulator CysB
BGNPKDDB_01675	CDS	1209			COG3385	IS4 family transposase ISVsa5
BGNPKDDB_01676	CDS	1236	cntE			Staphylopine export protein
BGNPKDDB_01677	CDS	651	inaA			Protein InaA
BGNPKDDB_01678	CDS	255				hypothetical protein
BGNPKDDB_01679	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
BGNPKDDB_01680	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
BGNPKDDB_01681	CDS	3735	yfaL		COG3468	putative autotransporter YfaL
BGNPKDDB_01682	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
BGNPKDDB_01683	CDS	2628	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
BGNPKDDB_01684	CDS	1689				hypothetical protein
BGNPKDDB_01685	CDS	624				hypothetical protein
BGNPKDDB_01686	CDS	4395				hypothetical protein
BGNPKDDB_01687	CDS	1650				hypothetical protein
BGNPKDDB_01688	CDS	777				hypothetical protein
BGNPKDDB_01689	CDS	321	atoB_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BGNPKDDB_01690	CDS	831	atoB_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BGNPKDDB_01691	CDS	1323	atoE		COG2031	Putative short-chain fatty acid transporter
BGNPKDDB_01692	CDS	651	atoA	2.8.3.8	COG2057	Acetate CoA-transferase subunit beta
BGNPKDDB_01693	CDS	663	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
BGNPKDDB_01694	CDS	1386	atoC		COG2204	Regulatory protein AtoC
BGNPKDDB_01695	CDS	1827	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
BGNPKDDB_01696	CDS	2850	rcsC	2.7.13.3		Sensor histidine kinase RcsC
BGNPKDDB_01697	CDS	651	rcsB_2		COG2197	Transcriptional regulatory protein RcsB
BGNPKDDB_01698	CDS	2673	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
BGNPKDDB_01699	CDS	1113	ompC		COG3203	Outer membrane porin C
BGNPKDDB_01700	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BGNPKDDB_01701	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
BGNPKDDB_01702	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
BGNPKDDB_01703	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
BGNPKDDB_01704	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
BGNPKDDB_01705	CDS	489	eco		COG4574	Ecotin
BGNPKDDB_01706	CDS	165				hypothetical protein
BGNPKDDB_01707	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
BGNPKDDB_01708	CDS	264	napD		COG3062	Chaperone NapD
BGNPKDDB_01709	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
BGNPKDDB_01710	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
BGNPKDDB_01711	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
BGNPKDDB_01712	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
BGNPKDDB_01713	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
BGNPKDDB_01714	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
BGNPKDDB_01715	CDS	663	ccmB		COG2386	Heme exporter protein B
BGNPKDDB_01716	CDS	738	ccmC		COG0755	Heme exporter protein C
BGNPKDDB_01717	CDS	210	ccmD		COG3114	Heme exporter protein D
BGNPKDDB_01718	CDS	480	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
BGNPKDDB_01719	CDS	1944	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
BGNPKDDB_01720	CDS	558	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
BGNPKDDB_01721	CDS	1053	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
BGNPKDDB_01722	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
BGNPKDDB_01723	CDS	2592				putative autotransporter
BGNPKDDB_01724	tRNA	77				tRNA-Pro(ggg)
BGNPKDDB_01725	CDS	1761	yejM		COG3083	Inner membrane protein YejM
BGNPKDDB_01726	CDS	228				hypothetical protein
BGNPKDDB_01727	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
BGNPKDDB_01728	CDS	285	rplY		COG1825	50S ribosomal protein L25
BGNPKDDB_01729	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
BGNPKDDB_01730	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
BGNPKDDB_01731	CDS	1191	bcr_1			Bicyclomycin resistance protein
BGNPKDDB_01732	CDS	345	yejG			putative protein YejG
BGNPKDDB_01733	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
BGNPKDDB_01734	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
BGNPKDDB_01735	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
BGNPKDDB_01736	CDS	1815				hypothetical protein
BGNPKDDB_01737	CDS	1557	pdeN_1	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
BGNPKDDB_01738	CDS	567	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
BGNPKDDB_01739	CDS	714	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
BGNPKDDB_01740	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
BGNPKDDB_01741	CDS	1467	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
BGNPKDDB_01742	CDS	573	yeiP		COG0231	Elongation factor P-like protein
BGNPKDDB_01743	CDS	255				hypothetical protein
BGNPKDDB_01744	CDS	1182	setB			Sugar efflux transporter B
BGNPKDDB_01745	CDS	1131	fruB_2		COG1925	Multiphosphoryl transfer protein
BGNPKDDB_01746	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
BGNPKDDB_01747	CDS	1692	fruA		COG1299	PTS system fructose-specific EIIB'BC component
BGNPKDDB_01748	CDS	942	psuK_1	2.7.1.83	COG0524	Pseudouridine kinase
BGNPKDDB_01749	CDS	939	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
BGNPKDDB_01750	CDS	1251	psuT		COG1972	Putative pseudouridine transporter
BGNPKDDB_01751	CDS	699	yeiL		COG0664	Regulatory protein YeiL
BGNPKDDB_01752	CDS	942	rihB_1	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
BGNPKDDB_01753	CDS	1251	nupX		COG1972	Putative nucleoside permease NupX
BGNPKDDB_01754	CDS	1089	psuK_2	2.7.1.83	COG0524	Pseudouridine kinase
BGNPKDDB_01755	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
BGNPKDDB_01756	CDS	1050				hypothetical protein
BGNPKDDB_01757	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
BGNPKDDB_01758	CDS	1470	lysP		COG0833	Lysine-specific permease
BGNPKDDB_01759	CDS	1992	cirA_1		COG4771	Colicin I receptor
BGNPKDDB_01760	CDS	837	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
BGNPKDDB_01761	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
BGNPKDDB_01762	CDS	1158				hypothetical protein
BGNPKDDB_01763	CDS	1041	galS		COG1609	HTH-type transcriptional regulator GalS
BGNPKDDB_01764	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
BGNPKDDB_01765	CDS	1521	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
BGNPKDDB_01766	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
BGNPKDDB_01767	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
BGNPKDDB_01768	CDS	1239	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
BGNPKDDB_01769	CDS	240				hypothetical protein
BGNPKDDB_01770	CDS	720				hypothetical protein
BGNPKDDB_01771	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
BGNPKDDB_01772	CDS	696	yohK		COG1346	Inner membrane protein YohK
BGNPKDDB_01773	CDS	399				hypothetical protein
BGNPKDDB_01774	CDS	948	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
BGNPKDDB_01775	CDS	1437	ttgI			Toluene efflux pump outer membrane protein TtgI
BGNPKDDB_01776	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
BGNPKDDB_01777	CDS	579	yohD		COG0586	Inner membrane protein YohD
BGNPKDDB_01778	CDS	588	yohC			Inner membrane protein YohC
BGNPKDDB_01779	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
BGNPKDDB_01780	CDS	1716	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
BGNPKDDB_01781	CDS	2268		3.2.1.-		Beta-xylosidase
BGNPKDDB_01782	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
BGNPKDDB_01783	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
BGNPKDDB_01784	CDS	927	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
BGNPKDDB_01785	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
BGNPKDDB_01786	CDS	108				hypothetical protein
BGNPKDDB_01787	CDS	732	mlrA		COG0789	HTH-type transcriptional regulator MlrA
BGNPKDDB_01788	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
