locus_tag	ftype	length_bp	gene	EC_number	COG	product
PHGHMBLD_01175	CDS	1335	srmB_1	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
PHGHMBLD_01176	CDS	738	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
PHGHMBLD_01177	CDS	1623	nadB	1.4.3.16	COG0029	L-aspartate oxidase
PHGHMBLD_01178	CDS	576	rpoE		COG1595	ECF RNA polymerase sigma-E factor
PHGHMBLD_01179	CDS	651	rseA		COG3073	Anti-sigma-E factor RseA
PHGHMBLD_01180	CDS	957	rseB		COG3026	Sigma-E factor regulatory protein RseB
PHGHMBLD_01181	CDS	480	rseC		COG3086	Protein RseC
PHGHMBLD_01182	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
PHGHMBLD_01183	CDS	975	lepB	3.4.21.89	COG0681	Signal peptidase I
PHGHMBLD_01184	CDS	681	rnc	3.1.26.3	COG0571	Ribonuclease 3
PHGHMBLD_01185	CDS	906	era_1		COG1159	GTPase Era
PHGHMBLD_01186	CDS	729	recO		COG1381	DNA repair protein RecO
PHGHMBLD_01187	CDS	732	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
PHGHMBLD_01188	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
PHGHMBLD_01189	CDS	261	yfhL		COG1145	Ferredoxin YfhL
PHGHMBLD_01190	CDS	849	murR_1		COG1737	HTH-type transcriptional regulator MurR
PHGHMBLD_01191	CDS	636	pgpC	3.1.3.27	COG0560	Phosphatidylglycerophosphatase C
PHGHMBLD_01192	CDS	504	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
PHGHMBLD_01193	CDS	1557	mltF	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
PHGHMBLD_01194	CDS	3888	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
PHGHMBLD_01195	CDS	1383	qseE	2.7.13.3		Sensor histidine kinase QseE
PHGHMBLD_01196	CDS	714	qseG			Quorum-sensing regulator protein G
PHGHMBLD_01197	CDS	1335	qseF		COG2204	Transcriptional regulatory protein QseF
PHGHMBLD_01198	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
PHGHMBLD_01199	CDS	1191	hmp	1.14.12.17	COG1017	Flavohemoprotein
PHGHMBLD_01200	CDS	1254	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
PHGHMBLD_01201	CDS	1194	mlc_1		COG1940	Protein mlc
PHGHMBLD_01202	CDS	3282	lapB_1			Lipopolysaccharide assembly protein B
PHGHMBLD_01203	CDS	984	yphF		COG1879	ABC transporter periplasmic-binding protein YphF
PHGHMBLD_01204	CDS	1512	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
PHGHMBLD_01205	CDS	999	rbsC_1		COG1172	Ribose import permease protein RbsC
PHGHMBLD_01206	CDS	1062	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
PHGHMBLD_01207	CDS	873	yphB		COG2017	putative protein YphB
PHGHMBLD_01208	CDS	423	yphA		COG2259	Inner membrane protein YphA
PHGHMBLD_01209	CDS	1203	hcaD	1.18.1.3	COG0446	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
PHGHMBLD_01210	CDS	813	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PHGHMBLD_01211	CDS	321	hcaC		COG2146	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
PHGHMBLD_01212	CDS	519	hcaF	1.14.12.19	COG5517	3-phenylpropionate/cinnamic acid dioxygenase subunit beta
PHGHMBLD_01213	CDS	1362	hcaE	1.14.12.19	COG4638	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
PHGHMBLD_01214	CDS	891	hcaR_1			Hca operon transcriptional activator HcaR
PHGHMBLD_01215	CDS	1140	hcaT			putative 3-phenylpropionic acid transporter
PHGHMBLD_01216	CDS	1281				hypothetical protein
PHGHMBLD_01217	CDS	855			COG1073	putative protein
PHGHMBLD_01218	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
PHGHMBLD_01219	CDS	738	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
PHGHMBLD_01220	CDS	489	iscR		COG1959	HTH-type transcriptional regulator IscR
PHGHMBLD_01221	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
PHGHMBLD_01222	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
PHGHMBLD_01223	CDS	324	iscA		COG0316	Iron-binding protein IscA
PHGHMBLD_01224	CDS	516	hscB		COG1076	Co-chaperone protein HscB
PHGHMBLD_01225	CDS	1851	hscA		COG0443	Chaperone protein HscA
PHGHMBLD_01226	CDS	336	fdx		COG0633	2Fe-2S ferredoxin
PHGHMBLD_01227	CDS	201	iscX		COG2975	Protein IscX
PHGHMBLD_01228	CDS	1284	pepB	3.4.11.23	COG0260	Peptidase B
PHGHMBLD_01229	CDS	777				hypothetical protein
PHGHMBLD_01230	CDS	846	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
PHGHMBLD_01231	CDS	4962	yfhM		COG2373	Alpha-2-macroglobulin
PHGHMBLD_01232	CDS	2313	pbpC		COG4953	Penicillin-binding protein 1C
PHGHMBLD_01233	CDS	432	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
PHGHMBLD_01234	CDS	1155	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
PHGHMBLD_01235	CDS	1014	rodZ		COG1426	Cytoskeleton protein RodZ
PHGHMBLD_01236	CDS	1119	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
PHGHMBLD_01237	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
PHGHMBLD_01238	CDS	621				hypothetical protein
PHGHMBLD_01239	CDS	1179	bamB		COG1520	Outer membrane protein assembly factor BamB
PHGHMBLD_01240	CDS	1473	der		COG1160	GTPase Der
PHGHMBLD_01241	CDS	216	yfgJ			putative protein YfgJ
PHGHMBLD_01242	CDS	1371	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
PHGHMBLD_01243	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
PHGHMBLD_01244	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
PHGHMBLD_01245	CDS	540				hypothetical protein
PHGHMBLD_01246	CDS	516				hypothetical protein
PHGHMBLD_01247	CDS	174	yfgG			Protein YfgG
PHGHMBLD_01248	CDS	153				hypothetical protein
PHGHMBLD_01249	CDS	2244	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
PHGHMBLD_01250	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
PHGHMBLD_01251	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
PHGHMBLD_01252	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
PHGHMBLD_01253	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
PHGHMBLD_01254	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
PHGHMBLD_01255	CDS	1290	uraA		COG2233	Uracil permease
PHGHMBLD_01256	CDS	747	hda		COG0593	DnaA regulatory inactivator Hda
PHGHMBLD_01257	CDS	360	yfgD		COG1393	putative protein YfgD
PHGHMBLD_01258	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
PHGHMBLD_01259	CDS	1062	yhhT_2		COG0628	Putative transport protein YhhT
PHGHMBLD_01260	CDS	849	focB		COG2116	putative formate transporter 2
PHGHMBLD_01261	CDS	2013	hyfR		COG3604	DNA-binding transcriptional activator HyfR
PHGHMBLD_01262	CDS	414				hypothetical protein
PHGHMBLD_01263	CDS	759	hycG_2		COG3260	Formate hydrogenlyase subunit 7
PHGHMBLD_01264	CDS	546	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
PHGHMBLD_01265	CDS	1668	hyfG	1.-.-.-	COG3261	Hydrogenase-4 component G
PHGHMBLD_01266	CDS	1581	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
PHGHMBLD_01267	CDS	651	hyfE	1.-.-.-	COG4237	Hydrogenase-4 component E
PHGHMBLD_01268	CDS	369	ndhB_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
PHGHMBLD_01269	CDS	831	ndhD	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
PHGHMBLD_01270	CDS	948	hyfC	1.-.-.-	COG0650	Hydrogenase-4 component C
PHGHMBLD_01271	CDS	1350	hyfB_1	1.-.-.-	COG0651	Hydrogenase-4 component B
PHGHMBLD_01272	CDS	672	hyfB_2	1.-.-.-	COG0651	Hydrogenase-4 component B
PHGHMBLD_01273	CDS	618	hyfA_5	1.-.-.-	COG1142	Hydrogenase-4 component A
PHGHMBLD_01274	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
PHGHMBLD_01275	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
PHGHMBLD_01276	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
PHGHMBLD_01277	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
PHGHMBLD_01278	CDS	231				hypothetical protein
PHGHMBLD_01279	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
PHGHMBLD_01280	CDS	228	vapB		COG4456	Antitoxin VapB
PHGHMBLD_01281	CDS	399	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
PHGHMBLD_01282	CDS	864			COG2321	putative protein
PHGHMBLD_01283	CDS	2016	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
PHGHMBLD_01284	CDS	699				hypothetical protein
PHGHMBLD_01285	CDS	201				hypothetical protein
PHGHMBLD_01286	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
PHGHMBLD_01287	CDS	357	yffB		COG1393	Protein YffB
PHGHMBLD_01288	CDS	3114	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
PHGHMBLD_01289	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
PHGHMBLD_01290	CDS	1980		1.18.1.2		Ferredoxin--NADP reductase
PHGHMBLD_01291	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
PHGHMBLD_01292	CDS	1044				hypothetical protein
PHGHMBLD_01293	CDS	2004	tktB	2.2.1.1	COG0021	Transketolase 2
PHGHMBLD_01294	CDS	951	tal	2.2.1.2		Transaldolase
PHGHMBLD_01295	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
PHGHMBLD_01296	CDS	336	eutS		COG4810	Ethanolamine utilization protein EutS
PHGHMBLD_01297	CDS	480	pduV		COG4917	Propanediol utilization protein PduV
PHGHMBLD_01298	CDS	702	eutQ		COG4766	Ethanolamine utilization protein EutQ
PHGHMBLD_01299	CDS	804				hypothetical protein
PHGHMBLD_01300	CDS	198	eutD_1		COG0280	Ethanolamine utilization protein EutD
PHGHMBLD_01301	CDS	819	eutD_2		COG0280	Ethanolamine utilization protein EutD
PHGHMBLD_01302	CDS	294	eutM		COG4577	Ethanolamine utilization protein EutM
PHGHMBLD_01303	CDS	288	eutN		COG4576	Ethanolamine utilization protein EutN
PHGHMBLD_01304	CDS	1404	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
PHGHMBLD_01305	CDS	837	ftsA_1			Cell division protein FtsA
PHGHMBLD_01306	CDS	1188	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
PHGHMBLD_01307	CDS	1227				hypothetical protein
PHGHMBLD_01308	CDS	1404				hypothetical protein
PHGHMBLD_01309	CDS	1362	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
PHGHMBLD_01310	CDS	888	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
PHGHMBLD_01311	CDS	660	eutL		COG4816	Ethanolamine utilization protein EutL
PHGHMBLD_01312	CDS	501	eutK		COG4577	Ethanolamine utilization protein EutK
PHGHMBLD_01313	CDS	1053				hypothetical protein
PHGHMBLD_01314	CDS	900	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
PHGHMBLD_01315	CDS	870	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
PHGHMBLD_01316	CDS	426	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
PHGHMBLD_01317	CDS	450	yfeZ			Inner membrane protein YfeZ
PHGHMBLD_01318	CDS	576	yfeY			putative protein YfeY
PHGHMBLD_01319	CDS	900	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
PHGHMBLD_01320	CDS	1305	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
PHGHMBLD_01321	CDS	1425	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
PHGHMBLD_01322	CDS	897	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
PHGHMBLD_01323	CDS	858	murR_2		COG1737	HTH-type transcriptional regulator MurR
PHGHMBLD_01324	CDS	792	ucpA	1.-.-.-		Oxidoreductase UcpA
PHGHMBLD_01325	CDS	1017	cysP		COG4150	Thiosulfate-binding protein
PHGHMBLD_01326	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
PHGHMBLD_01327	CDS	876	cysW		COG4208	Sulfate transport system permease protein CysW
PHGHMBLD_01328	CDS	1098	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
PHGHMBLD_01329	CDS	912	cysM	2.5.1.47	COG0031	Cysteine synthase B
PHGHMBLD_01330	CDS	369				hypothetical protein
PHGHMBLD_01331	CDS	852	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
PHGHMBLD_01332	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
PHGHMBLD_01333	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
PHGHMBLD_01334	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
PHGHMBLD_01335	CDS	972	cysK	2.5.1.47	COG0031	Cysteine synthase A
PHGHMBLD_01336	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
PHGHMBLD_01337	CDS	987	zipA		COG3115	Cell division protein ZipA
PHGHMBLD_01338	CDS	2016	ligA	6.5.1.2	COG0272	DNA ligase
PHGHMBLD_01339	CDS	219				hypothetical protein
PHGHMBLD_01340	CDS	999				hypothetical protein
PHGHMBLD_01341	CDS	927	cynR_2			HTH-type transcriptional regulator CynR
PHGHMBLD_01342	CDS	765				hypothetical protein
PHGHMBLD_01343	CDS	834	xapA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 2
PHGHMBLD_01344	CDS	1257	xapB			Xanthosine permease
PHGHMBLD_01345	CDS	885	hcaR_2			Hca operon transcriptional activator HcaR
PHGHMBLD_01346	tRNA	76				tRNA-Lys(ttt)
PHGHMBLD_01347	tRNA	76				tRNA-Val(tac)
PHGHMBLD_01348	tRNA	76				tRNA-Val(tac)
PHGHMBLD_01349	tRNA	76				tRNA-Val(tac)
PHGHMBLD_01350	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
PHGHMBLD_01351	CDS	372				hypothetical protein
PHGHMBLD_01352	CDS	360				hypothetical protein
PHGHMBLD_01353	tRNA	76				tRNA-Ala(ggc)
PHGHMBLD_01354	tRNA	76				tRNA-Ala(ggc)
PHGHMBLD_01355	CDS	2190	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
PHGHMBLD_01356	CDS	1203	nupC		COG1972	Nucleoside permease NupC
PHGHMBLD_01357	CDS	1239	mntH		COG1914	Divalent metal cation transporter MntH
PHGHMBLD_01358	CDS	327				hypothetical protein
PHGHMBLD_01359	CDS	1257	yfeO			Putative ion-transport protein YfeO
PHGHMBLD_01360	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
PHGHMBLD_01361	CDS	327	fryB_1	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
PHGHMBLD_01362	CDS	1248	fryC		COG1299	Fructose-like permease IIC component 1
PHGHMBLD_01363	CDS	153	ypdF_1	3.4.11.-	COG0006	Aminopeptidase YpdF
PHGHMBLD_01364	CDS	969	ypdF_2	3.4.11.-	COG0006	Aminopeptidase YpdF
PHGHMBLD_01365	CDS	1038	ypdE	3.4.11.-	COG1363	Aminopeptidase YpdE
PHGHMBLD_01366	CDS	2496	fryA_1		COG1080	Multiphosphoryl transfer protein 1
PHGHMBLD_01367	CDS	858	rhaR_2			HTH-type transcriptional activator RhaR
PHGHMBLD_01368	CDS	735	ypdB		COG3279	Transcriptional regulatory protein YpdB
PHGHMBLD_01369	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
PHGHMBLD_01370	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
PHGHMBLD_01371	CDS	921	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
PHGHMBLD_01372	CDS	243				hypothetical protein
PHGHMBLD_01373	CDS	276				hypothetical protein
PHGHMBLD_01374	CDS	633	yfdX			Protein YfdX
PHGHMBLD_01375	CDS	1251	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
PHGHMBLD_01376	CDS	1695	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
PHGHMBLD_01377	CDS	945				hypothetical protein
PHGHMBLD_01378	CDS	1002	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
PHGHMBLD_01379	CDS	1209			COG3385	IS4 family transposase ISVsa5
PHGHMBLD_01380	CDS	138	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
PHGHMBLD_01381	CDS	3594	evgS	2.7.13.3	COG0784	Sensor protein EvgS
PHGHMBLD_01382	CDS	615	evgA			DNA-binding transcriptional activator EvgA
PHGHMBLD_01383	CDS	1164	emrK		COG1566	putative multidrug resistance protein EmrK
PHGHMBLD_01384	CDS	1539	emrY			putative multidrug resistance protein EmrY
PHGHMBLD_01385	CDS	1329	dsdA	4.3.1.18	COG3048	D-serine dehydratase
PHGHMBLD_01386	CDS	219	dsdX		COG2610	D-serine transporter DsdX
PHGHMBLD_01387	CDS	954	degA		COG1609	HTH-type transcriptional regulator DegA
PHGHMBLD_01388	CDS	1434	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
PHGHMBLD_01389	CDS	915	scrK	2.7.1.4	COG0524	Fructokinase
PHGHMBLD_01390	CDS	297	cscB_1			Sucrose permease
PHGHMBLD_01391	CDS	870	cscB_2			Sucrose permease
PHGHMBLD_01392	tRNA	75				tRNA-Arg(cct)
PHGHMBLD_01393	CDS	933	yfdC		COG2116	Inner membrane protein YfdC
PHGHMBLD_01394	CDS	756	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
PHGHMBLD_01395	CDS	1059				hypothetical protein
PHGHMBLD_01396	CDS	1341	fadL		COG2067	Long-chain fatty acid transport protein
PHGHMBLD_01397	CDS	285				hypothetical protein
PHGHMBLD_01398	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
PHGHMBLD_01399	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
PHGHMBLD_01400	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
PHGHMBLD_01401	CDS	564	yfcV			putative fimbrial-like protein YfcV
PHGHMBLD_01402	CDS	2646	papC_2		COG3188	Outer membrane usher protein PapC
PHGHMBLD_01403	CDS	753	yfcS		COG3121	putative fimbrial chaperone YfcS
PHGHMBLD_01404	CDS	507	yfcR			putative fimbrial-like protein YfcR
PHGHMBLD_01405	CDS	471	yfcQ			putative fimbrial-like protein YfcQ
PHGHMBLD_01406	CDS	525	yfcP			putative fimbrial-like protein YfcP
PHGHMBLD_01407	CDS	768	yfcO			putative protein YfcO
PHGHMBLD_01408	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
PHGHMBLD_01409	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
PHGHMBLD_01410	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
PHGHMBLD_01411	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
PHGHMBLD_01412	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
PHGHMBLD_01413	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
PHGHMBLD_01414	CDS	279				hypothetical protein
PHGHMBLD_01415	CDS	2007	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
PHGHMBLD_01416	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
PHGHMBLD_01417	CDS	1179	yfcJ			putative MFS-type transporter YfcJ
PHGHMBLD_01418	CDS	996	flk			Flagellar regulator flk
PHGHMBLD_01419	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
PHGHMBLD_01420	CDS	1014	usg		COG0136	USG-1 protein
PHGHMBLD_01421	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
PHGHMBLD_01422	CDS	660	dedA		COG0586	Protein DedA
PHGHMBLD_01423	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
PHGHMBLD_01424	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
PHGHMBLD_01425	CDS	663	dedD			Cell division protein DedD
PHGHMBLD_01426	CDS	489	cvpA		COG1286	Colicin V production protein
PHGHMBLD_01427	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
PHGHMBLD_01428	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
PHGHMBLD_01429	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
PHGHMBLD_01430	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
PHGHMBLD_01431	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
PHGHMBLD_01432	CDS	717	hisM		COG4160	Histidine transport system permease protein HisM
PHGHMBLD_01433	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
PHGHMBLD_01434	CDS	891				ISNCY family transposase ISRor2
PHGHMBLD_01435	CDS	894				Epimerase family protein
PHGHMBLD_01436	CDS	363	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
PHGHMBLD_01437	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
PHGHMBLD_01438	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
PHGHMBLD_01439	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
PHGHMBLD_01440	CDS	543	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
PHGHMBLD_01441	CDS	1479				hypothetical protein
PHGHMBLD_01442	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
PHGHMBLD_01443	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
PHGHMBLD_01444	CDS	456				hypothetical protein
PHGHMBLD_01445	CDS	495				hypothetical protein
PHGHMBLD_01446	CDS	651	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
PHGHMBLD_01447	CDS	1833				hypothetical protein
PHGHMBLD_01448	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
PHGHMBLD_01449	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
PHGHMBLD_01450	CDS	939	hdfR_1			HTH-type transcriptional regulator HdfR
PHGHMBLD_01451	CDS	165				hypothetical protein
PHGHMBLD_01452	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
PHGHMBLD_01453	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
PHGHMBLD_01454	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
PHGHMBLD_01455	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
PHGHMBLD_01456	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
PHGHMBLD_01457	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
PHGHMBLD_01458	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
PHGHMBLD_01459	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
PHGHMBLD_01460	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
PHGHMBLD_01461	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
PHGHMBLD_01462	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
PHGHMBLD_01463	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
PHGHMBLD_01464	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
PHGHMBLD_01465	CDS	504	yfbM			Protein YfbM
PHGHMBLD_01466	CDS	972				hypothetical protein
PHGHMBLD_01467	CDS	1755				hypothetical protein
PHGHMBLD_01468	CDS	756	elaD	3.4.22.-		Protease ElaD
PHGHMBLD_01469	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
PHGHMBLD_01470	CDS	462	elaA		COG2153	Protein ElaA
PHGHMBLD_01471	CDS	306	elaB		COG4575	Protein ElaB
PHGHMBLD_01472	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
PHGHMBLD_01473	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
PHGHMBLD_01474	CDS	759	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PHGHMBLD_01475	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
PHGHMBLD_01476	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
PHGHMBLD_01477	CDS	1356	menE_2	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
PHGHMBLD_01478	CDS	267	pmrD			Signal transduction protein PmrD
PHGHMBLD_01479	CDS	387	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
PHGHMBLD_01480	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
PHGHMBLD_01481	CDS	1653	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
